,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,power_production_expenses_hydraulic_power,power_production_expenses_nuclear_power,power_production_expenses_other_power,power_production_expenses_steam_power,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,regional_market_expenses,sales_expenses,administrative_and_general_expenses,customer_account_expenses,customer_service_and_information_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,purchased_power,power_production_expenses,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh,sales_for_resale,residential_sales,sales_to_ultimate_consumers,sales_to_railroads_and_railways,public_street_and_highway_lighting,other_sales_to_public_authorities,miscellaneous_service_revenues,small_or_commercial,electric_operating_revenues,other_electric_revenue,other_operating_revenues,large_or_industrial,forfeited_discounts,sales_of_electricity,revenues_from_transmission_of_electricity_of_others
46,6809188.0,229515.0,14886.0,5789818.0,6,1998,184069.0,,,351920.0,126073123.0,27499768.0,23919722.0,4833225.0,13254639.0,8127888.0,111558.0,566050.0,13988.0,5073281.0,913678.0,,1103970.0,214755.0,5126751.0,1664284.0,,1599193.0,27499768.0,7524569.0,653560.0,611559.0,1052725.0,503523.0,215365.0,68497.0,29568599.0,156574993.0,574.66,118.68,90.0,5066954.0,87956118.0,93023072.0,70964.0,389806.0,4476.0,465246.0,780912.0,23156985.0,18866411.0,133687641.0,334960851.0,,1384684.0,,21629.0,111829706.0,360173105.0,4324849.0,6345843.0,87895048.0,752358.0,353827262.0,
47,6931362.0,242254.0,14716.0,6073448.0,6,1999,258456.0,,,152306.0,110499300.0,55274416.0,52214722.0,4958642.0,12679955.0,7135877.0,131502.0,582738.0,17336.0,3897585.0,1035430.0,,1048059.0,236005.0,5544078.0,1661360.0,,1773468.0,55274416.0,6027781.0,784208.0,745445.0,915915.0,643436.0,254870.0,85604.0,60250808.0,171593356.0,574.66,118.68,90.0,5066954.0,88297622.0,93364576.0,93160.0,633716.0,16086.0,742962.0,792356.0,23640412.0,21206312.0,133305038.0,347075137.0,,1415847.0,,78004.0,117044260.0,372892375.0,2285049.0,4610926.0,95132297.0,830915.0,368281449.0,
48,8454708.0,337509.0,13551.0,7281499.0,6,2000,379089.0,,,318722.0,147942858.0,16810338.0,14542253.0,2124671.0,15817132.0,8347668.0,68365.0,525796.0,16416.0,4935802.0,1074103.0,,1074819.0,459940.0,7469464.0,2173717.0,,1733335.0,16810338.0,7500639.0,872775.0,1195762.0,977955.0,718835.0,277813.0,84390.0,47388410.0,197010231.0,574.66,118.68,90.0,5066954.0,88901888.0,93968842.0,82162.0,914872.0,0.0,997034.0,799504.0,23975113.0,31024530.0,143581802.0,364029270.0,,1505954.0,,51802.0,127155511.0,398973019.0,1804759.0,3919219.0,91649212.0,835611.0,395053800.0,
49,9388900.0,484122.0,14123.0,8174308.0,6,2001,339623.0,,,282416.0,195974162.0,18876289.0,18259098.0,3351103.0,17483707.0,10336526.0,75604.0,446489.0,17739.0,6619311.0,1060378.0,,1042248.0,821418.0,7147181.0,3363728.0,,1598487.0,18876289.0,10040671.0,886708.0,1322638.0,2041090.0,743650.0,296889.0,86151.0,44441479.0,241155175.0,574.66,118.68,90.0,5066954.0,89061004.0,94127958.0,172302.0,509058.0,0.0,681360.0,813128.0,24102325.0,18208107.0,141810417.0,369530365.0,,1490709.0,,66952.0,128593541.0,391906302.0,1855787.0,4167830.0,97540588.0,1340747.0,387738472.0,
50,10111157.0,627094.0,14292.0,9023123.0,6,2002,267811.0,,,373702.0,140552412.0,25073988.0,24386980.0,3702228.0,18624406.0,11696769.0,148938.0,427309.0,11246.0,8041114.0,1260284.0,,870392.0,694241.0,6927637.0,4505995.0,,1242058.0,25073988.0,8486067.0,1049197.0,1273455.0,3232540.0,795413.0,306376.0,86175.0,48101013.0,189591463.0,574.66,118.68,90.0,5063344.0,88655850.0,93719194.0,172350.0,446672.0,0.0,619022.0,813348.0,24481620.0,10891307.0,148479907.0,374600071.0,,1465944.0,,103500.0,127766762.0,390677940.0,3098194.0,5186562.0,96758911.0,881234.0,385491378.0,
51,10694130.0,457735.0,,9573886.0,6,2003,872497.0,,,466530.0,102000516.0,51180514.0,50754702.0,11759481.0,20864019.0,12407793.0,80762.0,210575.0,88492.0,6868798.0,2661513.0,,1436779.0,518300.0,8456226.0,33958167.0,,1084712.0,51180514.0,13341392.0,1254438.0,897388.0,33060779.0,648430.0,619179.0,103059.0,199123598.0,303885625.0,574.66,127.86,94.0,5002076.0,66039580.0,71041656.0,206116.0,283328.0,0.0,489444.0,821808.0,38295544.0,20689174.0,139191537.0,512280249.0,,1517218.0,,129741.0,144556801.0,540539156.0,5462602.0,7569733.0,226942897.0,1138192.0,532969423.0,
52,5884918.0,102736.0,,5734089.0,6,2004,1057384.0,,,422352.0,4217763.0,61880682.0,61071758.0,9995197.0,22741674.0,12073942.0,47554.0,,388676.0,7147264.0,2471604.0,,1081716.0,607488.0,10667732.0,4274842.0,,585677.0,61880682.0,5239238.0,1176717.0,1389587.0,2885255.0,483451.0,844257.0,19040.0,203531007.0,208306136.0,574.66,127.86,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822176.0,22936356.0,1638811.0,131109993.0,336026406.0,,1311008.0,,12382.0,122090855.0,346314149.0,5336350.0,8648932.0,81514550.0,1939956.0,337665217.0,
53,5941996.0,243505.0,,5658180.0,6,2005,989598.0,,,979509.0,3846771.0,36056736.0,35695315.0,7648678.0,21141803.0,11653902.0,35748.0,,440995.0,6311216.0,3178338.0,14537.0,785276.0,651376.0,9487901.0,4095006.0,,351470.0,36056736.0,9766776.0,1385454.0,1516829.0,2578177.0,388826.0,642784.0,18088.0,208563215.0,213419759.0,577.76,124.3,98.0,6015424.0,90123998.0,96139422.0,36176.0,2421782.0,0.0,2457958.0,825096.0,26018964.0,1237545.0,146093732.0,352498561.0,,1321994.0,,22599.0,129536914.0,362700613.0,5908109.0,8964507.0,75545921.0,1996473.0,353736106.0,
54,5867273.0,229674.0,,5623965.0,6,2006,907940.0,,,397112.0,3571470.0,30051938.0,29718039.0,6880751.0,26027752.0,15128912.0,25663.0,5591.0,640654.0,9519785.0,2079055.0,311085.0,1148120.0,761743.0,10898840.0,1348915.0,576226.0,243427.0,30051938.0,4931797.0,1018271.0,1081920.0,266995.0,476458.0,756961.0,20023.0,207467587.0,211481447.0,574.66,127.86,94.0,6322064.0,91285030.0,97607094.0,40046.0,1449186.0,0.0,1489232.0,839958.0,25639116.0,341547.0,141113191.0,355027561.0,,1317852.0,,37394.0,127485539.0,365946757.0,4527850.0,10577649.0,85110979.0,2122577.0,355369108.0,1617769.0
55,6619046.0,224507.0,,6391621.0,6,2007,996806.0,,,103952.0,2413.0,32037240.0,31750263.0,7571716.0,24209035.0,12148492.0,35798.0,3880.0,590884.0,7469631.0,1887807.0,319112.0,937029.0,631439.0,12060543.0,9254481.0,25361.0,196869.0,32037240.0,12091385.0,873801.0,1357886.0,7896595.0,361166.0,959643.0,8825.0,254955684.0,256563808.0,574.66,127.86,94.0,8533592.0,99846692.0,108380284.0,17650.0,1773324.0,0.0,1790974.0,1257796.0,25566482.0,-48948.0,180545361.0,332860157.0,,2453060.0,26122.0,24994.0,116651792.0,387201634.0,47764770.0,57782351.0,33183822.0,1279674.0,332811209.0,6560437.0
56,4162471.0,123195.0,,4039276.0,6,2008,1349246.0,,,92327.0,-2213.0,27610247.0,27227700.0,9741330.0,32024134.0,19504173.0,70718.0,4228.0,772484.0,14175987.0,2337974.0,473031.0,971873.0,364236.0,12519961.0,3020129.0,143511.0,133474.0,27610247.0,10958065.0,1078284.0,1231276.0,1788853.0,463497.0,1178910.0,,273053574.0,276753796.0,575.7,127.86,94.0,8533592.0,101946306.0,110479898.0,0.0,1883618.0,0.0,1883618.0,857372.0,26056804.0,28645.0,196162409.0,383116233.0,,2388645.0,-24883.0,19548.0,106636898.0,417033931.0,30398926.0,41176504.0,77953164.0,2410659.0,383144878.0,6486849.0
57,3029898.0,44528.0,,2985370.0,6,2009,1501760.0,,,-262.0,,97823860.0,97345917.0,12923441.0,27025289.0,15028370.0,168543.0,41386.0,450431.0,9461274.0,2834830.0,387282.0,1077085.0,249272.0,11996919.0,4677401.0,191494.0,41665.0,97823860.0,10332810.0,864577.0,1755484.0,2921917.0,335013.0,1021814.0,-4279.0,169453938.0,168213889.0,578.92,127.86,100.0,8548670.0,103474888.0,112023558.0,-8558.0,2560564.0,494970.0,3046976.0,845940.0,22965208.0,16681.0,183429078.0,288060855.0,,2282526.0,-51.0,39738.0,93361418.0,379676155.0,87782420.0,98538155.0,8987884.0,2170030.0,288077536.0,7316781.0
58,2284471.0,-55369.0,,2339840.0,6,2010,1141435.0,,,10600.0,,67771684.0,67462301.0,5241809.0,22202796.0,13185707.0,77134.0,38065.0,452025.0,8892170.0,2066260.0,358180.0,799770.0,190899.0,9017089.0,4263775.0,200111.0,2040.0,67771684.0,6701987.0,4648115.0,1435380.0,2828395.0,289358.0,963054.0,3871.0,122000513.0,123624497.0,578.92,127.86,100.0,8540800.0,103519240.0,112060040.0,7742.0,1779838.0,371228.0,2158808.0,840904.0,19483348.0,6623.0,156871866.0,236059384.0,,1534219.0,-110.0,191037.0,66514523.0,300478611.0,56953640.0,67414392.0,11138886.0,1511309.0,236066007.0,7283789.0
59,14571634.0,641372.0,11219.0,8002452.0,7,1994,193191.0,,,11364.0,265975858.0,57947286.0,54545242.0,10139068.0,22704599.0,13474556.0,413177.0,434765.0,228059.0,8388078.0,1913052.0,30137.0,842617.0,942467.0,9230043.0,10644536.0,,85158.0,57947286.0,12088980.0,3623294.0,6204511.0,4440025.0,826869.0,1776380.0,439233.0,55542686.0,323176496.0,12628.11,0.0,230.0,77898463.0,509993673.0,587892136.0,7326380.0,7817201.0,3923058.0,19066639.0,1578920.0,55663692.0,159619605.0,213377047.0,520677871.0,,2952266.0,6683634.0,32258.0,178723083.0,697457839.0,13103207.0,17160363.0,118916929.0,1097114.0,680297476.0,
60,14266415.0,570999.0,11507.0,8228616.0,7,1995,210668.0,,,7130.0,265781586.0,69913817.0,65592998.0,16411442.0,22267557.0,13912875.0,479132.0,546104.0,182355.0,8273834.0,2382427.0,49082.0,795684.0,921185.0,8354682.0,9283413.0,,1150165.0,69913817.0,12223153.0,3484206.0,4875487.0,4407926.0,745155.0,1724598.0,424318.0,59494677.0,325311949.0,12654.53,0.0,232.0,79727741.0,523563995.0,603291736.0,6584224.0,7167359.0,4365294.0,18116877.0,1590561.0,32913749.0,142293751.0,230103469.0,537370330.0,,3020943.0,7364762.0,22852.0,180831336.0,698463169.0,14647600.0,18799088.0,116029964.0,1233490.0,679664081.0,
61,14950071.0,642981.0,11948.0,8304451.0,7,1996,244488.0,,,3464.0,284800930.0,63551166.0,58912590.0,11860635.0,23089147.0,13540846.0,493090.0,588515.0,8030.0,7866321.0,2294091.0,32802.0,1072180.0,901404.0,9548301.0,10156364.0,,934312.0,63551166.0,12587349.0,3631807.0,4743656.0,5412708.0,634259.0,1811247.0,478662.0,53279057.0,341267125.0,9356.26,0.0,132.0,56812900.0,416689576.0,473502476.0,5987296.0,5566994.0,2710406.0,14264696.0,1597408.0,24863027.0,161696624.0,229864765.0,543664701.0,,3076174.0,6754152.0,18026.0,186835502.0,725750245.0,15381086.0,20388920.0,117112886.0,1352129.0,705361325.0,
62,13943855.0,613521.0,3208.0,8283049.0,7,1997,365749.0,,,3864.0,298965497.0,66040385.0,61262754.0,8711516.0,28629419.0,16483667.0,432885.0,627542.0,11611.0,9922051.0,2770321.0,42842.0,1422954.0,829078.0,12145752.0,10118424.0,,1386925.0,66040385.0,14903663.0,4496752.0,4331794.0,5786630.0,539176.0,1831435.0,427391.0,26459802.0,324923574.0,9356.26,0.0,132.0,42855696.0,444588406.0,487444102.0,7121230.0,4679896.0,2469710.0,14270836.0,1056059.0,24848212.0,132913234.0,229825897.0,544509847.0,,3146833.0,6974968.0,14522.0,190446438.0,700516897.0,18616877.0,23093816.0,114089628.0,1467418.0,677423081.0,
63,14233649.0,709456.0,,8626234.0,7,1998,1016542.0,,,6219.0,263973810.0,74783104.0,73210991.0,25064064.0,33397476.0,15580575.0,242281.0,220189.0,628456.0,11002102.0,1660274.0,8314.0,626935.0,743289.0,17816901.0,8118813.0,,1238113.0,74783104.0,13956986.0,3128561.0,3330409.0,4788404.0,916336.0,1721664.0,26486.0,47488904.0,315842882.0,9427.68,0.76,256.0,45688616.0,459910588.0,505599204.0,52970.0,3819588.0,2799840.0,6672398.0,1412884.0,34504397.0,131690481.0,241542683.0,570061622.0,,3214830.0,6905330.0,44858.0,200834015.0,721918287.0,19273879.0,24252754.0,117549224.0,1628351.0,701752103.0,
64,14677387.0,832428.0,,8538572.0,7,1999,1099496.0,,,10780.0,332933917.0,85870000.0,84286277.0,12573189.0,35664299.0,19406595.0,274061.0,237574.0,726080.0,14450253.0,1881414.0,15419.0,545101.0,811932.0,16257704.0,11170556.0,,2536928.0,85870000.0,12474042.0,3524996.0,4663843.0,6506713.0,995258.0,1607694.0,24782.0,55836910.0,392521661.0,3727.06,0.76,240.0,31811318.0,228545278.0,260356596.0,49582.0,5005542.0,2910472.0,7965596.0,1277356.0,34153952.0,167244821.0,225984093.0,544132134.0,,3468126.0,6667925.0,79255.0,188964159.0,743812439.0,25474409.0,30348915.0,119039566.0,1321501.0,711376955.0,
65,13698434.0,625765.0,,9476844.0,7,2000,1268891.0,,,1136.0,81827964.0,58680461.0,56776241.0,13464498.0,33932813.0,19622712.0,314266.0,387965.0,1569622.0,13977460.0,1707262.0,13105.0,476537.0,466063.0,14310101.0,16487873.0,,1538440.0,58680461.0,14444692.0,2718501.0,3410012.0,13077861.0,581558.0,1380414.0,15460.0,296249122.0,379080858.0,9433.36,0.76,258.0,34212486.0,227003776.0,261216262.0,30920.0,3940612.0,2835436.0,6806968.0,1294252.0,37068988.0,115049444.0,226090180.0,557637557.0,,3817198.0,6579862.0,119516.0,188833440.0,696194946.0,15108966.0,21456131.0,132294358.0,1703066.0,672687001.0,
66,12826791.0,653559.0,,10892698.0,7,2001,1179672.0,,,,,61202920.0,59591619.0,14212890.0,38231597.0,19931660.0,228503.0,292997.0,1211336.0,12794866.0,3725708.0,685.0,293566.0,941119.0,18299937.0,6581224.0,,1067558.0,61202920.0,16315442.0,2485475.0,3094668.0,3486556.0,1928372.0,1075740.0,30995.0,433329743.0,433329743.0,3816.7,0.76,258.0,34159484.0,233083798.0,267243282.0,46328.0,3429318.0,8324.0,3483970.0,1287711.0,41414393.0,51954691.0,224374970.0,603219900.0,,3107714.0,6150833.0,91866.0,200180742.0,670159859.0,8876268.0,14985268.0,169384586.0,2052423.0,655174591.0,
67,12714083.0,763118.0,,10468874.0,7,2002,1090855.0,,,,,66540501.0,65431542.0,28383521.0,43539107.0,24419562.0,588717.0,370620.0,685196.0,15597612.0,5502887.0,4310.0,306227.0,919305.0,19119545.0,8281532.0,,1156580.0,66540501.0,16504455.0,2573185.0,3051251.0,5230281.0,1899825.0,1056947.0,18457.0,417602095.0,417602095.0,3816.7,0.76,258.0,34778460.0,240472364.0,275250824.0,36908.0,4197148.0,2707322.0,6941378.0,1302468.0,41875492.0,51456408.0,236657704.0,593460643.0,,3259512.0,5951354.0,104274.0,187186445.0,660669949.0,10189772.0,15752898.0,160378921.0,2167079.0,644917051.0,
68,10019054.0,707322.0,,7570504.0,7,2003,1025687.0,,,,,51664747.0,50826774.0,12944659.0,41720896.0,23853393.0,193908.0,514170.0,677896.0,16142090.0,4473454.0,9533.0,270525.0,1041534.0,17867503.0,8898095.0,,1186341.0,51664747.0,14750287.0,2010057.0,3765908.0,5132187.0,1524081.0,1114939.0,13915.0,341375546.0,341375546.0,3816.7,0.76,258.0,42594608.0,255878404.0,298473012.0,28342.0,4950080.0,2804208.0,7782630.0,1279108.0,30282016.0,52849396.0,219451783.0,492134000.0,,3498249.0,6085601.0,80381.0,162783397.0,556847456.0,6976484.0,11864060.0,100297309.0,2585474.0,544983396.0,
69,9459126.0,598601.0,,7071764.0,7,2004,1004115.0,,,,,52737324.0,51565075.0,12259490.0,35288942.0,23731343.0,332485.0,517681.0,774771.0,14728653.0,5125937.0,109126.0,555779.0,964266.0,11557599.0,8117663.0,,736867.0,52737324.0,12635550.0,1472538.0,3152913.0,4964750.0,824162.0,952762.0,72.0,324461834.0,324461834.0,3772.86,410.82,340.0,31614366.0,252060324.0,283674690.0,729486.0,2885544.0,2543204.0,6158234.0,1301156.0,28287060.0,42527647.0,220948664.0,482411253.0,,3393355.0,6509846.0,51412.0,188578736.0,539916575.0,10202745.0,14977675.0,62980652.0,2655175.0,524938900.0,
70,13301110.0,656642.0,,10621946.0,7,2005,999337.0,,,,,41304812.0,40674872.0,10722268.0,45586652.0,25986085.0,391163.0,191070.0,891616.0,16664652.0,5722067.0,306034.0,271119.0,929471.0,19600567.0,10919114.0,,628162.0,41304812.0,17222508.0,1917334.0,3558529.0,7360585.0,1033308.0,1397721.0,87.0,452075733.0,452135053.0,4541.84,4.76,366.0,39379904.0,329202256.0,368582160.0,174.0,4535936.0,1464048.0,6000158.0,1472352.0,46116146.0,36173148.0,273912465.0,651903327.0,,4395160.0,6889699.0,77706.0,234503840.0,712346525.0,16913131.0,24270050.0,132202163.0,3007987.0,688076475.0,
71,12592523.0,462641.0,,12129065.0,7,2006,1085356.0,,,,,39764534.0,39309731.0,10760350.0,53628332.0,32958562.0,325370.0,246740.0,1042816.0,21818233.0,6046663.0,478927.0,968190.0,1283832.0,20669770.0,11654247.0,1331282.0,569136.0,39764534.0,12803798.0,1320663.0,4512207.0,7142040.0,743463.0,1561133.0,193.0,465010143.0,465010143.0,4541.84,4.76,366.0,39277518.0,357899866.0,397177384.0,386.0,6081512.0,538334.0,6620232.0,1551736.0,49010120.0,1628608.0,274851292.0,701978989.0,,4954211.0,6764086.0,89625.0,249493201.0,733951845.0,16926445.0,30566593.0,165916199.0,3022206.0,703607597.0,6145521.0
72,12921031.0,162804.0,,12757566.0,7,2007,1227175.0,,,,,39943865.0,43795802.0,11787365.0,61239575.0,39479628.0,360493.0,344229.0,1066126.0,27099991.0,7135481.0,501537.0,1022987.0,1139669.0,21759947.0,26366718.0,114336.0,277938.0,39943865.0,21770679.0,916756.0,4650603.0,21716115.0,710663.0,1353073.0,788.0,507774356.0,507781090.0,4541.84,4.76,366.0,39789898.0,359476590.0,399266488.0,1576.0,5881548.0,458794.0,6341918.0,2322258.0,51030260.0,-516325.0,335034157.0,661285235.0,,7865045.0,9675419.0,102294.0,245474908.0,775584464.0,96046738.0,123574781.0,63235706.0,2046425.0,660768910.0,22403773.0
73,6896925.0,431641.0,,6464636.0,7,2008,1514030.0,,,,,47870533.0,47429658.0,15441039.0,72426459.0,49255109.0,523395.0,350675.0,964385.0,36763295.0,6875867.0,363754.0,1321296.0,987339.0,23171350.0,9346109.0,146326.0,198172.0,47870533.0,22361997.0,1539626.0,5156039.0,4190070.0,706675.0,1588725.0,343.0,460699575.0,459490457.0,4541.84,4.76,366.0,39362156.0,375142886.0,414505042.0,686.0,7309116.0,-257320.0,7052482.0,1570720.0,49723916.0,54522.0,351063081.0,630435271.0,,8148555.0,9333852.0,67847.0,236253949.0,722990257.0,59642160.0,90117142.0,25635834.0,4195249.0,630489793.0,22687399.0
74,6473169.0,552233.0,,5920733.0,7,2009,1484992.0,,,,,40467938.0,40267791.0,13515387.0,75962550.0,51568984.0,466666.0,282865.0,1289968.0,40183784.0,6531032.0,196632.0,1131080.0,342573.0,24393566.0,12174940.0,412479.0,63674.0,40467938.0,18373907.0,1277696.0,5983576.0,6191364.0,208690.0,1853030.0,795.0,370442185.0,369268267.0,4541.84,4.76,366.0,39369772.0,380343092.0,419712864.0,1590.0,8808448.0,734078.0,9544116.0,1532460.0,47046100.0,41317.0,337694439.0,586150174.0,,8015872.0,8596523.0,93883.0,206356540.0,644662425.0,22268650.0,59173766.0,25486800.0,3751388.0,586191491.0,30006285.0
75,289348.0,2869.0,,,8,1994,,,,,6757458.0,1376278.0,1376278.0,279141.0,,,,,,,,,,,,,,,1376278.0,,,,,,,,,6806929.0,,,,,,,,,,,0.0,0.0,6497450.0,,,,,,,,6497450.0,,,,,6497450.0,
76,328291.0,15106.0,,,8,1995,,,,,6950149.0,1764991.0,1764991.0,338643.0,,,,,,,,,,,,,,,1764991.0,,,,,,,,,7015335.0,,,,,,,,,,,0.0,0.0,7192680.0,,,,,,,,7192680.0,,,,,7192680.0,
77,159600.0,5829.0,244.0,153527.0,9,1994,,,,,,460522.0,447843.0,220875.0,429643.0,311144.0,5420.0,1940.0,,277257.0,8423.0,,5523.0,,118499.0,,,,460522.0,202314.0,2427.0,,,12057.0,63637.0,,6459944.0,6459944.0,,,,,,,,,,,24232.0,614108.0,,4126071.0,9044247.0,,87414.0,,,1447282.0,9096808.0,5905.0,52561.0,3383480.0,23511.0,9044247.0,
78,165749.0,8864.0,158.0,156727.0,9,1995,,,,,,513380.0,497594.0,229334.0,398111.0,277604.0,5581.0,1647.0,,245662.0,7904.0,,9264.0,,120507.0,,,,513380.0,225290.0,630.0,,,14562.0,65545.0,,6507471.0,6507471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18423.0,470181.0,,4025426.0,9128426.0,,90544.0,,,1405190.0,9181371.0,9784.0,52945.0,3607266.0,20086.0,9128426.0,
79,172326.0,6904.0,173.0,165249.0,9,1996,,,,,,559660.0,538100.0,229625.0,409551.0,253313.0,4051.0,1529.0,,221623.0,10467.0,,7801.0,,156238.0,,,,559660.0,235485.0,507.0,,,7104.0,90470.0,,5973229.0,5973229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12422.0,330498.0,,3918575.0,8675482.0,,84880.0,,,1369677.0,8725515.0,3216.0,50033.0,3302350.0,22812.0,8675482.0,
80,170327.0,6246.0,185.0,163896.0,9,1997,,,,,,599241.0,579425.0,213218.0,400250.0,245903.0,3590.0,1106.0,,197579.0,8587.0,,9531.0,,154347.0,,,,599241.0,233159.0,1000.0,,,17391.0,86230.0,,6541335.0,6541335.0,,,,,,,,,,,18828.0,327792.0,,4016025.0,9216171.0,,90510.0,,,1438346.0,9272135.0,8650.0,55964.0,3671290.0,23019.0,9216171.0,
81,159590.0,4768.0,151.0,154671.0,9,1998,,,,,,549520.0,537510.0,225678.0,404428.0,258250.0,5448.0,1897.0,,210108.0,24180.0,,8100.0,,146178.0,,,,549520.0,239364.0,5213.0,,,16310.0,79065.0,,6021914.0,6021914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18924.0,464013.0,,3995846.0,9231846.0,,96528.0,,,1501718.0,9290397.0,12697.0,58551.0,3637754.0,21234.0,9231846.0,
82,162534.0,7848.0,165.0,154521.0,9,1999,,,,,,690310.0,673088.0,418762.0,380057.0,233637.0,4073.0,2951.0,,208573.0,6976.0,,6668.0,,146420.0,,,,690310.0,334096.0,5736.0,,,12493.0,81716.0,,5557678.0,5557678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19377.0,463563.0,,4013267.0,8689243.0,,99094.0,,,1499176.0,8751675.0,11078.0,62432.0,3077706.0,26494.0,8689243.0,
83,168854.0,8974.0,181.0,159699.0,9,2000,,,,,,827757.0,812508.0,356542.0,498032.0,294034.0,4310.0,1900.0,,260980.0,4306.0,,16798.0,,203998.0,,,,827757.0,338400.0,380.0,,,16563.0,112374.0,,5707532.0,5707532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19425.0,479097.0,,4075283.0,8898478.0,,98602.0,,,1554222.0,8955909.0,6449.0,57431.0,3170371.0,25887.0,8898478.0,
84,165806.0,5796.0,182.0,159828.0,9,2001,,,,,,833434.0,819528.0,285277.0,551879.0,329048.0,15046.0,1618.0,,277075.0,10171.0,,18336.0,,222831.0,,,,833434.0,336697.0,,,,29762.0,118802.0,,5657746.0,5657746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19470.0,479484.0,,4188989.0,9176710.0,,98006.0,,,1822552.0,9233331.0,912.0,56621.0,3067163.0,29684.0,9176710.0,
85,171499.0,8820.0,204.0,162475.0,9,2002,,,,,,987702.0,966302.0,392870.0,408464.0,210875.0,9418.0,1824.0,,184418.0,6394.0,,5084.0,,197589.0,,,,987702.0,359857.0,,,,24753.0,49413.0,,7886867.0,7886867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19605.0,487425.0,,5329693.0,11590018.0,,100558.0,,,2346249.0,11653999.0,10121.0,63981.0,3813518.0,28148.0,11590018.0,
86,1729156.0,165035.0,2006.0,1560732.0,10,1994,280.0,544149.0,,18106677.0,1223916.0,14200775.0,13968428.0,1551666.0,4545293.0,2572612.0,195006.0,77402.0,6207.0,1572793.0,344642.0,1759.0,184362.0,66060.0,1972681.0,868111.0,,44792.0,14200775.0,3561206.0,343895.0,618746.0,249365.0,94302.0,371825.0,31127.0,71274103.0,91370094.0,3029.87,449.4,418.0,3991664.0,195178624.0,199170288.0,880476.0,2474984.0,116984.0,3472444.0,308895.0,4682196.0,117527.0,71488592.0,164192842.0,,1198509.0,6263582.0,653958.0,49402888.0,166673054.0,1480032.0,2362685.0,35839271.0,,164310369.0,
