,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh
72,12921031.0,162804.0,,12757566.0,7,2007,1227175.0,39943865.0,43795802.0,11787365.0,61239575.0,39479628.0,360493.0,344229.0,1066126.0,27099991.0,7135481.0,501537.0,1022987.0,1139669.0,21759947.0,26366718.0,4650603.0,21716115.0,710663.0,1353073.0,788.0,4541.84,4.76,366.0,39789898.0,359476590.0,399266488.0,1576.0,5881548.0,458794.0,6341918.0,2322258.0,51030260.0
73,6896925.0,431641.0,,6464636.0,7,2008,1514030.0,47870533.0,47429658.0,15441039.0,72426459.0,49255109.0,523395.0,350675.0,964385.0,36763295.0,6875867.0,363754.0,1321296.0,987339.0,23171350.0,9346109.0,5156039.0,4190070.0,706675.0,1588725.0,343.0,4541.84,4.76,366.0,39362156.0,375142886.0,414505042.0,686.0,7309116.0,-257320.0,7052482.0,1570720.0,49723916.0
74,6473169.0,552233.0,,5920733.0,7,2009,1484992.0,40467938.0,40267791.0,13515387.0,75962550.0,51568984.0,466666.0,282865.0,1289968.0,40183784.0,6531032.0,196632.0,1131080.0,342573.0,24393566.0,12174940.0,5983576.0,6191364.0,208690.0,1853030.0,795.0,4541.84,4.76,366.0,39369772.0,380343092.0,419712864.0,1590.0,8808448.0,734078.0,9544116.0,1532460.0,47046100.0
75,289348.0,2869.0,,,8,1994,,1376278.0,1376278.0,279141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
76,328291.0,15106.0,,,8,1995,,1764991.0,1764991.0,338643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
77,159600.0,5829.0,244.0,153527.0,9,1994,,460522.0,447843.0,220875.0,429643.0,311144.0,5420.0,1940.0,,277257.0,8423.0,,5523.0,,118499.0,,,,12057.0,63637.0,,,,,,,,,,,,24232.0,614108.0
78,165749.0,8864.0,158.0,156727.0,9,1995,,513380.0,497594.0,229334.0,398111.0,277604.0,5581.0,1647.0,,245662.0,7904.0,,9264.0,,120507.0,,,,14562.0,65545.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18423.0,470181.0
79,172326.0,6904.0,173.0,165249.0,9,1996,,559660.0,538100.0,229625.0,409551.0,253313.0,4051.0,1529.0,,221623.0,10467.0,,7801.0,,156238.0,,,,7104.0,90470.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12422.0,330498.0
80,170327.0,6246.0,185.0,163896.0,9,1997,,599241.0,579425.0,213218.0,400250.0,245903.0,3590.0,1106.0,,197579.0,8587.0,,9531.0,,154347.0,,,,17391.0,86230.0,,,,,,,,,,,,18828.0,327792.0
81,159590.0,4768.0,151.0,154671.0,9,1998,,549520.0,537510.0,225678.0,404428.0,258250.0,5448.0,1897.0,,210108.0,24180.0,,8100.0,,146178.0,,,,16310.0,79065.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18924.0,464013.0
82,162534.0,7848.0,165.0,154521.0,9,1999,,690310.0,673088.0,418762.0,380057.0,233637.0,4073.0,2951.0,,208573.0,6976.0,,6668.0,,146420.0,,,,12493.0,81716.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19377.0,463563.0
83,168854.0,8974.0,181.0,159699.0,9,2000,,827757.0,812508.0,356542.0,498032.0,294034.0,4310.0,1900.0,,260980.0,4306.0,,16798.0,,203998.0,,,,16563.0,112374.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19425.0,479097.0
84,165806.0,5796.0,182.0,159828.0,9,2001,,833434.0,819528.0,285277.0,551879.0,329048.0,15046.0,1618.0,,277075.0,10171.0,,18336.0,,222831.0,,,,29762.0,118802.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19470.0,479484.0
85,171499.0,8820.0,204.0,162475.0,9,2002,,987702.0,966302.0,392870.0,408464.0,210875.0,9418.0,1824.0,,184418.0,6394.0,,5084.0,,197589.0,,,,24753.0,49413.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19605.0,487425.0
86,1729156.0,165035.0,2006.0,1560732.0,10,1994,280.0,14200775.0,13968428.0,1551666.0,4545293.0,2572612.0,195006.0,77402.0,6207.0,1572793.0,344642.0,1759.0,184362.0,66060.0,1972681.0,868111.0,618746.0,249365.0,94302.0,371825.0,31127.0,3029.87,449.4,418.0,3991664.0,195178624.0,199170288.0,880476.0,2474984.0,116984.0,3472444.0,308895.0,4682196.0
87,1766437.0,169588.0,2035.0,1592878.0,10,1995,24659.0,12054283.0,11790055.0,1233051.0,4835469.0,2806557.0,147843.0,103212.0,3423.0,1696888.0,375587.0,244.0,246611.0,74492.0,2028912.0,1222434.0,841607.0,380827.0,108007.0,351329.0,36213.0,1621.84,230.28000000000003,212.0,1995832.0,116559804.0,118555636.0,721992.0,1683214.0,39662.0,2444868.0,318099.0,4778634.0
88,1769214.0,75256.0,2575.0,1689861.0,10,1996,30966.0,13860623.0,13640868.0,1474298.0,4996167.0,2910986.0,185788.0,88747.0,3594.0,1819236.0,378862.0,606.0,219976.0,68004.0,2085181.0,5916385.0,698922.0,5217463.0,98924.0,354693.0,57634.0,1656.04,158.56,186.0,1900338.0,119760302.0,121660640.0,1054182.0,1397844.0,40780.0,2492806.0,326112.0,5069583.0
89,1886840.0,163814.0,1528.0,1719868.0,10,1997,34089.0,14911395.0,14722088.0,1963271.0,4195179.0,2408978.0,80396.0,48340.0,2052.0,1466498.0,299137.0,29601.0,192589.0,214310.0,1786201.0,591113.0,372.0,17053.0,42626.0,227078.0,46307.0,1023.48,99.26,88.0,943319.0,101336596.0,103223234.0,1063928.0,1182226.0,34106.0,2280260.0,443780.0,6879472.0
90,1877921.0,129963.0,2540.0,1743899.0,10,1998,60783.0,15794570.0,15569817.0,1656958.0,4951451.0,2955354.0,76143.0,37906.0,1578.0,2055323.0,270532.0,12966.0,282275.0,135897.0,1996097.0,6744419.0,716455.0,6027964.0,84516.0,203399.0,24776.0,1023.68,99.25999999999999,86.0,1886638.0,135260078.0,137146716.0,904494.0,356094.0,38292.0,1298880.0,451536.0,6975596.0
91,1974586.0,166437.0,2475.0,1803847.0,10,1999,106119.0,16908416.0,16716632.0,3576839.0,5922104.0,3605633.0,114879.0,35435.0,6393.0,2491097.0,300927.0,8268.0,378803.0,147314.0,2316471.0,2603417.0,466756.0,2136661.0,131794.0,260555.0,41526.0,1066.6799999999998,99.26,86.0,2002458.0,142278812.0,144281270.0,1195450.0,933514.0,36396.0,2165360.0,464220.0,7215388.0
92,2071748.0,123921.0,2455.0,1943373.0,10,2000,316507.0,16511854.0,16323308.0,3357419.0,6476833.0,3876373.0,71409.0,42388.0,308.0,2581943.0,484761.0,14282.0,443338.0,164464.0,2600460.0,2786420.0,548656.0,2237764.0,194838.0,264056.0,22668.0,1106.58,66.26,98.0,1649696.0,127480406.0,129130102.0,1380646.0,1097310.0,36636.0,2514592.0,571476.0,7751370.0
93,2128416.0,134948.0,2687.0,1988732.0,10,2001,377803.0,16209572.0,16050454.0,2296865.0,6254843.0,3675758.0,43397.0,37146.0,4884.0,2592452.0,371718.0,3245.0,384372.0,169421.0,2579085.0,2862426.0,547696.0,2314730.0,133262.0,198159.0,24576.0,1105.08,66.25999999999999,98.0,2789400.0,130525502.0,133314902.0,1485322.0,1095394.0,138994.0,2719710.0,505204.0,7770882.0
94,2163208.0,185366.0,2411.0,1973150.0,10,2002,368764.0,17375841.0,17206484.0,2196256.0,6195863.0,3548711.0,43113.0,25468.0,22278.0,2489910.0,372399.0,1968.0,337364.0,167225.0,2647152.0,2552149.0,364819.0,2187330.0,166120.0,343787.0,35094.0,1002.0799999999999,64.25999999999999,98.0,602774.0,113137032.0,113739806.0,909254.0,568408.0,35684.0,1513346.0,514548.0,7888756.0
95,1275950.0,158448.0,1336.0,1116166.0,10,2003,262710.0,26630214.0,26597464.0,690491.0,3439868.0,2038698.0,18566.0,10241.0,529.0,1488127.0,169778.0,,142277.0,151378.0,1401170.0,2007806.0,39546.0,1968260.0,92094.0,178546.0,14480.0,589.96,0.0,14.0,203970.0,15122612.0,15326582.0,584960.0,76562.0,12600.0,674122.0,396370.0,4458242.0
96,93079.0,9663.0,120.0,83296.0,10,2004,11297.0,1245507.0,1245507.0,100080.0,347969.0,232787.0,615.0,1221.0,,188574.0,3813.0,,300.0,30771.0,115182.0,692709.0,81557.0,611152.0,,19255.0,,139.4,0.0,14.0,0.0,0.0,0.0,188940.0,163114.0,1222.0,353276.0,64413.0,249888.0
97,4755489.0,254438.0,8191.0,3313511.0,11,1994,187303.0,35952055.0,34491242.0,6769316.0,17297206.0,7584234.0,432251.0,58644.0,246420.0,4662556.0,335294.0,11370.0,697288.0,886629.0,9712972.0,6324257.0,884968.0,5439289.0,162971.0,1240359.0,34069.0,994.2,0.0,185.0,10703759.0,117795224.0,128498983.0,426154.0,894784.0,0.0,1320938.0,1558286.0,16288928.0
98,4447634.0,244723.0,7729.0,3338268.0,11,1995,199673.0,37453048.0,35941622.0,6892333.0,18698677.0,8628897.0,399838.0,70082.0,225474.0,5208515.0,716434.0,13956.0,638554.0,1079849.0,10069780.0,5389147.0,261059.0,5128088.0,223917.0,1139866.0,56822.0,715.2,0.0,134.0,7228772.0,97357472.0,104586244.0,404964.0,510542.0,0.0,915506.0,1259436.0,13353072.0
99,4480908.0,184990.0,8130.0,3434849.0,11,1996,204714.0,40558639.0,39205936.0,6856735.0,21305706.0,10781010.0,400526.0,52352.0,203680.0,7092766.0,706403.0,64553.0,819457.0,1225318.0,10524696.0,5230637.0,542391.0,4688246.0,212952.0,1308628.0,30727.0,715.0,0.0,134.0,7228752.0,103040200.0,110268952.0,579706.0,724062.0,0.0,1303768.0,1274640.0,10300658.0
100,4906290.0,197756.0,7480.0,3556172.0,11,1997,217804.0,40763146.0,39178083.0,7109461.0,25238942.0,10581755.0,333210.0,74008.0,193239.0,6847839.0,699071.0,109372.0,888955.0,1163674.0,14657187.0,6666586.0,543710.0,6122876.0,250898.0,1312254.0,25936.0,715.0,0.0,134.0,7228752.0,103508938.0,110737690.0,748746.0,808436.0,0.0,1557182.0,1349212.0,10698944.0
101,5229573.0,256458.0,7013.0,3505932.0,11,1998,699829.0,36393614.0,34568799.0,4492726.0,20041517.0,9207588.0,406107.0,3752.0,210100.0,5400542.0,572268.0,54044.0,1154482.0,1125024.0,10833929.0,8584691.0,255896.0,8328795.0,248193.0,1203067.0,37365.0,1071.6,0.0,156.0,10864527.0,153855777.0,164720304.0,1154928.0,375138.0,0.0,1530066.0,1364608.0,14023728.0
102,5032019.0,287244.0,7085.0,3665492.0,11,1999,731992.0,51351677.0,49716531.0,8005134.0,26778327.0,14048451.0,580572.0,39042.0,499846.0,9976250.0,866971.0,41080.0,1173118.0,611044.0,12729876.0,12266087.0,808596.0,11457491.0,244440.0,1301919.0,8885.0,1071.6,0.0,156.0,10818888.0,154420011.0,165238899.0,1208100.0,1088349.0,0.0,2296449.0,1317316.0,15031988.0
103,4114791.0,321321.0,7016.0,3786454.0,11,2000,1384776.0,28919167.0,28922532.0,7180732.0,29849889.0,9402981.0,5412.0,,3419391.0,4150843.0,521328.0,9506.0,1159681.0,,20446908.0,20317662.0,664715.0,19652947.0,1398578.0,3661982.0,12549.0,1071.6,0.0,156.0,10818888.0,167341011.0,178159899.0,380436.0,654579.0,0.0,1035015.0,1408048.0,15291380.0
104,4168462.0,288321.0,6374.0,3873767.0,11,2001,903882.0,25037870.0,25038327.0,6964285.0,34506521.0,8923208.0,,1354.0,1309626.0,5930400.0,538480.0,27644.0,999364.0,38928.0,25583313.0,19331776.0,820507.0,18511269.0,1646953.0,4889672.0,54766.0,1019.7,0.0,225.0,10652448.0,176093931.0,186746379.0,1098027.0,965403.0,0.0,2063430.0,1413808.0,15495068.0
105,7564833.0,255555.0,5091.0,4012399.0,11,2002,1275930.0,28871810.0,28871810.0,7012294.0,33785681.0,11210180.0,,-642.0,469802.0,7421755.0,478332.0,16109.0,864460.0,1942989.0,22575501.0,22167296.0,895169.0,21272127.0,1696709.0,5041463.0,75755.0,1030.5,0.0,228.0,10652448.0,200266086.0,210918534.0,624660.0,1886565.0,0.0,2511225.0,1421804.0,16049596.0
106,6679242.0,285572.0,5259.0,4173545.0,11,2003,2403622.0,30344653.0,30344653.0,6094168.0,32621085.0,7908849.0,,,390093.0,6422050.0,368831.0,9445.0,678337.0,13717.0,24712236.0,21203578.0,1009790.0,20193788.0,1529376.0,5960005.0,199951.0,1038.84,0.0,231.0,10652448.0,204622647.0,215275095.0,782037.0,2814123.0,0.0,3596160.0,1432824.0,16694180.0
107,6567045.0,256003.0,5786.0,4243907.0,11,2004,2558866.0,29780934.0,29780934.0,6682699.0,30667134.0,10534116.0,,,354414.0,7415165.0,584179.0,18715.0,725986.0,1420601.0,20133018.0,21061094.0,1081607.0,19979487.0,2028887.0,4339143.0,92726.0,1038.84,0.0,231.0,10652448.0,204622647.0,215275095.0,763800.0,2794731.0,0.0,3558531.0,1446640.0,16975628.0
108,5908369.0,270588.0,5515.0,4367433.0,11,2005,2188440.0,30965203.0,30965203.0,6378740.0,32627015.0,14354152.0,,,412245.0,11387259.0,467464.0,32221.0,664818.0,1360796.0,18272863.0,22520833.0,805027.0,21715806.0,1476208.0,5211247.0,141423.0,1038.84,0.0,231.0,10652448.0,204622647.0,215275095.0,790512.0,2078499.0,0.0,2869011.0,1456324.0,17469732.0
109,5582537.0,246028.0,6332.0,4243888.0,11,2006,1867651.0,30035378.0,30035378.0,9076665.0,28826123.0,9786039.0,,,487388.0,7184021.0,442611.0,20293.0,624646.0,1006149.0,19040084.0,22912269.0,963753.0,21948516.0,1687053.0,2906238.0,120115.0,1041.24,0.0,234.0,10652448.0,209212647.0,219865095.0,562284.0,2548050.0,0.0,3110334.0,1475156.0,16975552.0
110,172460.0,6499.0,105.0,165856.0,12,1994,,1137457.0,1104662.0,363984.0,791670.0,485824.0,14896.0,2462.0,,416582.0,10196.0,4178.0,17.0,31442.0,305846.0,960.0,102.0,858.0,144.0,49243.0,740.0,3.74,0.0,10.0,37966.0,215002.0,252968.0,1480.0,0.0,0.0,1480.0,47988.0,828395.0
111,166627.0,6902.0,97.0,159628.0,12,1995,,1161528.0,1144950.0,293515.0,900012.0,559416.0,14926.0,2018.0,,488644.0,9460.0,4315.0,436.0,35135.0,340596.0,6473.0,3944.0,2529.0,768.0,69574.0,66.0,3.74,0.0,10.0,37966.0,215002.0,252968.0,132.0,4082.0,0.0,4214.0,35775.0,638512.0
112,169045.0,6181.0,93.0,162771.0,12,1996,,1344692.0,1329840.0,334997.0,773667.0,471970.0,5158.0,1777.0,,419447.0,9305.0,3379.0,2005.0,24953.0,301697.0,3210.0,1672.0,1538.0,37.0,30926.0,76.0,3.8,0.0,10.0,37966.0,311204.0,349170.0,152.0,1578.0,0.0,1730.0,35697.0,488120.0
113,175755.0,5972.0,85.0,169698.0,12,1997,,1675454.0,1660040.0,370066.0,716672.0,428172.0,6465.0,1713.0,,365406.0,14380.0,3073.0,3934.0,25471.0,288500.0,6478.0,5394.0,1084.0,169.0,43456.0,45.0,3.78,0.0,10.0,37966.0,321262.0,359228.0,90.0,2874.0,0.0,2964.0,35031.0,509094.0
114,174288.0,6013.0,90.0,168185.0,12,1998,,2438062.0,2421056.0,435142.0,836991.0,523005.0,5551.0,1533.0,,457304.0,11539.0,6393.0,1384.0,30854.0,313986.0,3321.0,2327.0,994.0,,36524.0,66.0,3.78,0.0,10.0,37966.0,321262.0,359228.0,132.0,2588.0,0.0,2720.0,47288.0,672740.0
115,177666.0,9921.0,102.0,167643.0,12,1999,,2076694.0,2060856.0,393997.0,774810.0,451802.0,5306.0,2107.0,,387858.0,11537.0,5631.0,161.0,32902.0,323008.0,4224.0,3064.0,1160.0,,46695.0,72.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,144.0,5998.0,0.0,6142.0,47396.0,670572.0
116,177106.0,7391.0,113.0,169602.0,12,2000,,1477906.0,1461237.0,294813.0,1035359.0,671359.0,5871.0,1969.0,,615870.0,14891.0,8274.0,1064.0,13595.0,364000.0,1045.0,57.0,988.0,138.0,56936.0,55.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,110.0,52.0,0.0,162.0,47436.0,678408.0
117,170207.0,7061.0,106.0,163040.0,12,2001,3284.0,1627826.0,1605619.0,454135.0,893306.0,549459.0,7548.0,1774.0,,501425.0,10651.0,7456.0,1737.0,11015.0,343847.0,1260.0,623.0,637.0,,48670.0,17.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,34.0,1246.0,0.0,1280.0,47200.0,652160.0
118,163741.0,5656.0,91.0,157994.0,12,2002,3158.0,1995366.0,1964036.0,609860.0,954958.0,582538.0,6757.0,573.0,,525201.0,14521.0,17006.0,2667.0,9088.0,372420.0,8100.0,7413.0,687.0,,60594.0,26.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,52.0,13226.0,0.0,13278.0,47380.0,631556.0
119,161386.0,6055.0,68.0,155263.0,12,2003,1768.0,1953595.0,1924305.0,569466.0,651872.0,266545.0,3941.0,529.0,,224122.0,14882.0,6731.0,3135.0,4270.0,385327.0,1022.0,243.0,779.0,,62588.0,,3.8,0.0,10.0,37966.0,318562.0,356528.0,58.0,416.0,0.0,474.0,47532.0,621052.0
120,2662651.0,109091.0,3361.0,2550199.0,13,1994,786505.0,15303154.0,14628216.0,4597555.0,13274023.0,4055265.0,275468.0,9.0,190346.0,2456562.0,394308.0,18050.0,313947.0,35128.0,9218758.0,450720.0,403190.0,47530.0,264736.0,1945698.0,7742.0,179.66,0.0,12.0,762158.0,12118292.0,12880450.0,15486.0,797232.0,0.0,812718.0,1145733.0,12389305.0
121,2697588.0,118480.0,3299.0,2575809.0,13,1995,775302.0,15706224.0,15174555.0,4327005.0,14788713.0,4429127.0,268307.0,,132114.0,2847102.0,296856.0,24748.0,422686.0,42495.0,10359586.0,376976.0,302055.0,74921.0,382699.0,2838016.0,5346.0,179.66,0.0,12.0,762158.0,12351644.0,13113802.0,10694.0,599180.0,0.0,609874.0,947412.0,10303236.0
122,2724052.0,98335.0,3200.0,2622517.0,13,1996,700180.0,14436700.0,13859540.0,3928714.0,16851368.0,6616996.0,190013.0,62.0,125569.0,5296200.0,282943.0,14286.0,344825.0,34039.0,10234372.0,398251.0,267351.0,130900.0,552710.0,2200995.0,20968.0,179.66,0.0,12.0,762158.0,12502868.0,13265026.0,41936.0,521596.0,0.0,563532.0,953608.0,7859089.0
123,2762972.0,118703.0,2821.0,2641448.0,13,1997,736367.0,16417317.0,15848878.0,4251753.0,16149216.0,5748092.0,181800.0,,111266.0,4527310.0,218204.0,10386.0,340006.0,31450.0,10401124.0,528933.0,398134.0,130799.0,522683.0,2062491.0,28921.0,178.66,0.0,12.0,762158.0,12648388.0,13410546.0,57842.0,772818.0,0.0,830660.0,987585.0,7925635.0
124,2821591.0,111207.0,2411.0,2707973.0,13,1998,903466.0,16864032.0,16343452.0,5344060.0,14329450.0,4132520.0,127813.0,1370.0,98042.0,3000078.0,274087.0,9078.0,342515.0,31511.0,10196930.0,435390.0,251832.0,183558.0,443375.0,1493024.0,65816.0,178.66,0.0,12.0,962264.0,12830978.0,13793242.0,131632.0,461828.0,0.0,593460.0,1008896.0,10831892.0
125,2815419.0,-13802.0,2016.0,2827205.0,13,1999,807673.0,19823329.0,19293007.0,7161108.0,14337877.0,5276125.0,56974.0,312429.0,181517.0,3649176.0,353417.0,781.0,417618.0,35808.0,9061752.0,423004.0,174089.0,248915.0,507282.0,1250393.0,102641.0,178.66,0.0,12.0,963020.0,12920624.0,13883644.0,205280.0,198738.0,0.0,404018.0,1012512.0,11308820.0
126,944346.0,-8961.0,754.0,952553.0,13,2000,304817.0,11034619.0,10832328.0,3650684.0,5040049.0,1742784.0,11724.0,121931.0,43921.0,1284600.0,67734.0,211.0,104862.0,12945.0,3297265.0,117531.0,64061.0,53470.0,155119.0,413086.0,8608.0,178.66,0.0,12.0,963020.0,12920624.0,13883644.0,17216.0,104534.0,0.0,121750.0,1017044.0,3810212.0
127,775677.0,38164.0,1977.0,591978.0,14,1994,976.0,3239827.0,3215731.0,1218086.0,1728572.0,1223105.0,43027.0,14534.0,285.0,843283.0,127000.0,344.0,95029.0,98073.0,505467.0,441584.0,205611.0,235973.0,13364.0,3018.0,5071.0,558.15,109.52,52.0,717372.0,14648924.0,15366296.0,20174.0,100272.0,0.0,120446.0,82088.0,2367912.0
128,810770.0,39897.0,2026.0,616577.0,14,1995,4097.0,2985425.0,2960524.0,1253310.0,1624389.0,1145506.0,37733.0,13349.0,165.0,792987.0,99908.0,453.0,97204.0,103468.0,478883.0,444107.0,200163.0,243944.0,14656.0,47499.0,4970.0,558.15,109.52,52.0,717372.0,14983644.0,15701016.0,19536.0,109220.0,0.0,128756.0,83440.0,2465460.0
129,838915.0,42617.0,2072.0,627408.0,14,1996,5647.0,3534251.0,3504091.0,1341670.0,1657315.0,1163041.0,43786.0,13728.0,,799468.0,87777.0,583.0,114322.0,101848.0,494274.0,497630.0,248163.0,249467.0,16289.0,79948.0,753.0,558.15,109.52,52.0,717372.0,15159742.0,15877114.0,20410.0,126464.0,0.0,146874.0,63222.0,1880587.0
130,845491.0,53676.0,2115.0,628967.0,14,1997,4315.0,7717510.0,7691601.0,1454056.0,1887876.0,1384359.0,41822.0,9035.0,,987034.0,127253.0,,117206.0,100445.0,503517.0,518248.0,232324.0,285924.0,10822.0,62184.0,3834.0,557.12,53.97,56.0,717372.0,15231932.0,15949304.0,21228.0,133280.0,0.0,154508.0,63468.0,1878334.0
131,867706.0,46425.0,2085.0,643630.0,14,2000,6441.0,2940542.0,2904306.0,1043354.0,1579444.0,1113301.0,25850.0,4752.0,302.0,726156.0,20614.0,500.0,243675.0,88885.0,466143.0,347228.0,127891.0,219337.0,24408.0,22665.0,6536.0,613.88,53.98,64.0,3123508.0,55721840.0,58845348.0,19964.0,112684.0,0.0,132648.0,86476.0,2574520.0
132,871984.0,38306.0,2026.0,645293.0,14,2001,118116.0,3207755.0,3171808.0,1006615.0,2102500.0,1357252.0,18771.0,5072.0,568.0,1040839.0,48610.0,1260.0,149423.0,92488.0,745248.0,2014955.0,,2014955.0,52822.0,86014.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87136.0,2580880.0
133,892102.0,40465.0,2173.0,650895.0,14,2002,124289.0,2967111.0,2932608.0,973338.0,2124171.0,1366324.0,17394.0,3211.0,15.0,1014586.0,44277.0,2952.0,190970.0,92429.0,757847.0,2288831.0,,2288831.0,39388.0,71141.0,,,,,,,,,,,,87768.0,2603572.0
134,904135.0,36580.0,1978.0,665643.0,14,2003,123492.0,3733835.0,3696475.0,1113613.0,1942750.0,1389755.0,20166.0,4720.0,250.0,1017576.0,82105.0,1460.0,177198.0,84267.0,552995.0,1871685.0,,1871685.0,6132.0,-45539.0,,,,,,,,,,,,88412.0,2662564.0
135,914763.0,39441.0,2008.0,673049.0,14,2004,127490.0,3621073.0,3597586.0,1141411.0,2097247.0,1438946.0,18209.0,2729.0,,1070307.0,62280.0,121.0,185030.0,95242.0,658301.0,3352104.0,,3352104.0,1954.0,55079.0,,,,,,,,,,,,89224.0,2692212.0
136,915641.0,43222.0,2034.0,672500.0,14,2005,125273.0,3647823.0,3610662.0,1102765.0,2220438.0,1585066.0,21292.0,2673.0,293.0,1194653.0,52374.0,1190.0,215746.0,96659.0,635372.0,3647299.0,,3647299.0,2244.0,-28521.0,,,,,,,,,,,,90488.0,2690000.0
137,904848.0,44570.0,1973.0,666256.0,14,2006,110082.0,3894625.0,3868878.0,1084003.0,2129083.0,1527616.0,28562.0,7541.0,,1174070.0,29620.0,1683.0,200217.0,85416.0,601467.0,3914586.0,,3914586.0,4920.0,-54648.0,,,,,,,,,,,,90784.0,2665028.0
138,916163.0,44449.0,2165.0,674431.0,14,2007,136292.0,3380517.0,3347834.0,1073140.0,2371426.0,1682771.0,43579.0,7340.0,,1225888.0,116480.0,730.0,201908.0,86645.0,688655.0,5023179.0,,5023179.0,3686.0,-26786.0,,,,,,,,,,,,90764.0,2697724.0
139,908810.0,43674.0,2161.0,672945.0,14,2008,138385.0,3168565.0,3140958.0,1121082.0,2495508.0,1683721.0,31834.0,5589.0,236.0,1235499.0,66465.0,2053.0,241136.0,100384.0,811787.0,5377442.0,,5377442.0,3549.0,73400.0,,,,,,,,,,,,90800.0,2691788.0
140,895464.0,44601.0,2086.0,662881.0,14,2009,139704.0,3386459.0,3347306.0,1140594.0,2278133.0,1533474.0,28499.0,5743.0,,1119686.0,62213.0,451.0,207168.0,109221.0,744659.0,5934028.0,,5934028.0,8713.0,26114.0,,,,,,,,,,,,91212.0,2651532.0
141,511302.0,28817.0,323.0,482162.0,15,1994,315.0,1455101.0,1421279.0,35241.0,1047458.0,458275.0,4338.0,831.0,7517.0,403095.0,38784.0,,537.0,,589183.0,54842.0,39135.0,15707.0,3822.0,70927.0,3633.0,137.74,0.0,0.0,918696.0,4088078.0,5006774.0,30838.0,78270.0,576.0,109684.0,145636.0,1947580.0
142,533803.0,32766.0,297.0,500740.0,15,1995,7330.0,1457146.0,1425249.0,43547.0,1090209.0,494182.0,11884.0,1462.0,4619.0,429629.0,44224.0,,,,596027.0,67127.0,53762.0,13365.0,3836.0,70037.0,2323.0,0.0,0.0,0.0,998928.0,4127676.0,5126604.0,26154.0,107524.0,576.0,134254.0,147492.0,2006352.0
143,546115.0,28132.0,299.0,517684.0,15,1996,14403.0,1988437.0,1959431.0,41365.0,1069950.0,458497.0,9089.0,1230.0,6340.0,390125.0,50064.0,,,,611453.0,43791.0,26260.0,17531.0,6652.0,56891.0,6465.0,137.78,0.0,0.0,998928.0,4633526.0,5632454.0,34486.0,52520.0,576.0,87582.0,148448.0,1555236.0
144,547869.0,33670.0,299.0,513900.0,15,1997,11967.0,1926361.0,1911420.0,36474.0,1135892.0,502592.0,843.0,2956.0,10016.0,438947.0,47709.0,,319.0,,633300.0,92843.0,68355.0,24488.0,7517.0,50597.0,13335.0,137.78,0.0,0.0,1011198.0,4791914.0,5803112.0,48976.0,136710.0,0.0,185686.0,152772.0,1541304.0
