,report_year,utility_id_ferc1,utility_name_ferc1,dollar_value,expense_type
87673,2015.0,162,"Puget Sound Energy, Inc.",3369466.0,injuries_and_damages
87752,2015.0,162,"Puget Sound Energy, Inc.",130459659.0,transmission_expenses
87769,2016.0,162,"Puget Sound Energy, Inc.",86297607.0,distribution_expenses
87784,2016.0,162,"Puget Sound Energy, Inc.",3881868.0,injuries_and_damages
87863,2016.0,162,"Puget Sound Energy, Inc.",134458083.0,transmission_expenses
87880,2017.0,162,"Puget Sound Energy, Inc.",76281991.0,distribution_expenses
87895,2017.0,162,"Puget Sound Energy, Inc.",6055699.0,injuries_and_damages
87977,2017.0,162,"Puget Sound Energy, Inc.",138492712.0,transmission_expenses
87994,2018.0,162,"Puget Sound Energy, Inc.",83251240.0,distribution_expenses
88009,2018.0,162,"Puget Sound Energy, Inc.",4956899.0,injuries_and_damages
88091,2018.0,162,"Puget Sound Energy, Inc.",140247280.0,transmission_expenses
88108,2019.0,162,"Puget Sound Energy, Inc.",80879040.0,distribution_expenses
88123,2019.0,162,"Puget Sound Energy, Inc.",6404903.0,injuries_and_damages
88204,2019.0,162,"Puget Sound Energy, Inc.",145795509.0,transmission_expenses
88220,2020.0,162,"Puget Sound Energy, Inc.",86597401.0,distribution_expenses
88235,2020.0,162,"Puget Sound Energy, Inc.",3187136.0,injuries_and_damages
88315,2020.0,162,"Puget Sound Energy, Inc.",147458346.0,transmission_expenses
88338,2021.0,162,"Puget Sound Energy, Inc.",93529691.0,distribution_expenses
88356,2021.0,162,"Puget Sound Energy, Inc.",6364506.0,injuries_and_damages
88483,2021.0,162,"Puget Sound Energy, Inc.",151440012.0,transmission_expenses
146598,1994.0,182,Avista Corporation,13587819.0,distribution_expenses
146612,1994.0,182,Avista Corporation,1915906.0,injuries_and_damages
146692,1994.0,182,Avista Corporation,13038212.0,transmission_expenses
146712,1995.0,182,Avista Corporation,16805646.0,distribution_expenses
146729,1995.0,182,Avista Corporation,1419773.0,injuries_and_damages
146828,1995.0,182,Avista Corporation,11917911.0,transmission_expenses
146848,1996.0,182,Avista Corporation,30799508.0,distribution_expenses
146865,1996.0,182,Avista Corporation,1692315.0,injuries_and_damages
146964,1996.0,182,Avista Corporation,14887938.0,transmission_expenses
146984,1997.0,182,Avista Corporation,16295046.0,distribution_expenses
147001,1997.0,182,Avista Corporation,2610568.0,injuries_and_damages
147100,1997.0,182,Avista Corporation,16127103.0,transmission_expenses
147118,1998.0,182,Avista Corporation,16139219.0,distribution_expenses
147133,1998.0,182,Avista Corporation,1498279.0,injuries_and_damages
147212,1998.0,182,Avista Corporation,18221194.0,transmission_expenses
147233,1999.0,182,Avista Corporation,13434179.0,distribution_expenses
147250,1999.0,182,Avista Corporation,1087663.0,injuries_and_damages
147346,1999.0,182,Avista Corporation,15756622.0,transmission_expenses
147367,2000.0,182,Avista Corporation,14032377.0,distribution_expenses
147384,2000.0,182,Avista Corporation,1171881.0,injuries_and_damages
147480,2000.0,182,Avista Corporation,16656425.0,transmission_expenses
147501,2001.0,182,Avista Corporation,15849519.0,distribution_expenses
147518,2001.0,182,Avista Corporation,1812314.0,injuries_and_damages
147614,2001.0,182,Avista Corporation,16129214.0,transmission_expenses
147635,2002.0,182,Avista Corporation,14320185.0,distribution_expenses
147652,2002.0,182,Avista Corporation,1624746.0,injuries_and_damages
147748,2002.0,182,Avista Corporation,13592302.0,transmission_expenses
147769,2003.0,182,Avista Corporation,16539116.0,distribution_expenses
147786,2003.0,182,Avista Corporation,2217511.0,injuries_and_damages
147882,2003.0,182,Avista Corporation,14989464.0,transmission_expenses
147901,2004.0,182,Avista Corporation,19108033.0,distribution_expenses
147916,2004.0,182,Avista Corporation,3711299.0,injuries_and_damages
147996,2004.0,182,Avista Corporation,16115328.0,transmission_expenses
148014,2005.0,182,Avista Corporation,21239624.0,distribution_expenses
148029,2005.0,182,Avista Corporation,2703992.0,injuries_and_damages
148108,2005.0,182,Avista Corporation,16327683.0,transmission_expenses
148126,2006.0,182,Avista Corporation,22569058.0,distribution_expenses
148141,2006.0,182,Avista Corporation,3769353.0,injuries_and_damages
148224,2006.0,182,Avista Corporation,19547280.0,transmission_expenses
148242,2007.0,182,Avista Corporation,22486704.0,distribution_expenses
148257,2007.0,182,Avista Corporation,3289641.0,injuries_and_damages
148340,2007.0,182,Avista Corporation,22316212.0,transmission_expenses
148358,2008.0,182,Avista Corporation,25900985.0,distribution_expenses
148373,2008.0,182,Avista Corporation,2968505.0,injuries_and_damages
148455,2008.0,182,Avista Corporation,23354983.0,transmission_expenses
148473,2009.0,182,Avista Corporation,25831106.0,distribution_expenses
148488,2009.0,182,Avista Corporation,3543277.0,injuries_and_damages
148567,2009.0,182,Avista Corporation,23894960.0,transmission_expenses
148585,2010.0,182,Avista Corporation,27101341.0,distribution_expenses
148600,2010.0,182,Avista Corporation,5380816.0,injuries_and_damages
148679,2010.0,182,Avista Corporation,28461431.0,transmission_expenses
148697,2011.0,182,Avista Corporation,29764168.0,distribution_expenses
148712,2011.0,182,Avista Corporation,4400051.0,injuries_and_damages
148791,2011.0,182,Avista Corporation,29778012.0,transmission_expenses
148809,2012.0,182,Avista Corporation,32205351.0,distribution_expenses
148824,2012.0,182,Avista Corporation,2428175.0,injuries_and_damages
148905,2012.0,182,Avista Corporation,30231930.0,transmission_expenses
148922,2013.0,182,Avista Corporation,31871455.0,distribution_expenses
148937,2013.0,182,Avista Corporation,3100513.0,injuries_and_damages
149017,2013.0,182,Avista Corporation,30263426.0,transmission_expenses
149034,2014.0,182,Avista Corporation,32653367.0,distribution_expenses
149049,2014.0,182,Avista Corporation,3666296.0,injuries_and_damages
149129,2014.0,182,Avista Corporation,31163931.0,transmission_expenses
149145,2015.0,182,Avista Corporation,35899851.0,distribution_expenses
149160,2015.0,182,Avista Corporation,3473339.0,injuries_and_damages
149239,2015.0,182,Avista Corporation,29542068.0,transmission_expenses
149255,2016.0,182,Avista Corporation,32192695.0,distribution_expenses
149270,2016.0,182,Avista Corporation,3364064.0,injuries_and_damages
149349,2016.0,182,Avista Corporation,31089878.0,transmission_expenses
149365,2017.0,182,Avista Corporation,32836547.0,distribution_expenses
149379,2017.0,182,Avista Corporation,3288356.0,injuries_and_damages
149459,2017.0,182,Avista Corporation,33348680.0,transmission_expenses
149476,2018.0,182,Avista Corporation,30452769.0,distribution_expenses
149490,2018.0,182,Avista Corporation,4285035.0,injuries_and_damages
149571,2018.0,182,Avista Corporation,28817882.0,transmission_expenses
149588,2019.0,182,Avista Corporation,33321766.0,distribution_expenses
149602,2019.0,182,Avista Corporation,4177429.0,injuries_and_damages
149683,2019.0,182,Avista Corporation,28954445.0,transmission_expenses
149699,2020.0,182,Avista Corporation,34154465.0,distribution_expenses
149714,2020.0,182,Avista Corporation,4251143.0,injuries_and_damages
149794,2020.0,182,Avista Corporation,27916170.0,transmission_expenses
149818,2021.0,182,Avista Corporation,39390338.0,distribution_expenses
149836,2021.0,182,Avista Corporation,7352763.0,injuries_and_damages
149963,2021.0,182,Avista Corporation,31047467.0,transmission_expenses
149985,1994.0,183,PACIFIC GAS AND ELECTRIC COMPANY,261100704.0,distribution_expenses
150001,1994.0,183,PACIFIC GAS AND ELECTRIC COMPANY,68235144.0,injuries_and_damages
150094,1994.0,183,PACIFIC GAS AND ELECTRIC COMPANY,59727861.0,transmission_expenses
150114,1995.0,183,PACIFIC GAS AND ELECTRIC COMPANY,281930265.0,distribution_expenses
150129,1995.0,183,PACIFIC GAS AND ELECTRIC COMPANY,59839447.0,injuries_and_damages
150222,1995.0,183,PACIFIC GAS AND ELECTRIC COMPANY,74250956.0,transmission_expenses
150242,1996.0,183,PACIFIC GAS AND ELECTRIC COMPANY,363790834.0,distribution_expenses
150258,1996.0,183,PACIFIC GAS AND ELECTRIC COMPANY,94196846.0,injuries_and_damages
150351,1996.0,183,PACIFIC GAS AND ELECTRIC COMPANY,79535685.0,transmission_expenses
150371,1997.0,183,PACIFIC GAS AND ELECTRIC COMPANY,384806278.0,distribution_expenses
150387,1997.0,183,PACIFIC GAS AND ELECTRIC COMPANY,80300239.0,injuries_and_damages
150480,1997.0,183,PACIFIC GAS AND ELECTRIC COMPANY,82739984.0,transmission_expenses
150500,1998.0,183,PACIFIC GAS AND ELECTRIC COMPANY,410748509.0,distribution_expenses
150516,1998.0,183,PACIFIC GAS AND ELECTRIC COMPANY,45137315.0,injuries_and_damages
150589,1998.0,183,PACIFIC GAS AND ELECTRIC COMPANY,89896618.0,transmission_expenses
150610,1999.0,183,PACIFIC GAS AND ELECTRIC COMPANY,366350067.0,distribution_expenses
150627,1999.0,183,PACIFIC GAS AND ELECTRIC COMPANY,70546032.0,injuries_and_damages
150726,1999.0,183,PACIFIC GAS AND ELECTRIC COMPANY,100545416.0,transmission_expenses
150747,2000.0,183,PACIFIC GAS AND ELECTRIC COMPANY,368936385.0,distribution_expenses
150764,2000.0,183,PACIFIC GAS AND ELECTRIC COMPANY,274562887.0,injuries_and_damages
150863,2000.0,183,PACIFIC GAS AND ELECTRIC COMPANY,95745021.0,transmission_expenses
150884,2001.0,183,PACIFIC GAS AND ELECTRIC COMPANY,362471847.0,distribution_expenses
150901,2001.0,183,PACIFIC GAS AND ELECTRIC COMPANY,45469007.0,injuries_and_damages
151000,2001.0,183,PACIFIC GAS AND ELECTRIC COMPANY,105341288.0,transmission_expenses
151021,2002.0,183,PACIFIC GAS AND ELECTRIC COMPANY,395691376.0,distribution_expenses
151038,2002.0,183,PACIFIC GAS AND ELECTRIC COMPANY,51917481.0,injuries_and_damages
151137,2002.0,183,PACIFIC GAS AND ELECTRIC COMPANY,106518205.0,transmission_expenses
151158,2003.0,183,PACIFIC GAS AND ELECTRIC COMPANY,426735394.0,distribution_expenses
151175,2003.0,183,PACIFIC GAS AND ELECTRIC COMPANY,71919662.0,injuries_and_damages
151274,2003.0,183,PACIFIC GAS AND ELECTRIC COMPANY,100771490.0,transmission_expenses
151293,2004.0,183,PACIFIC GAS AND ELECTRIC COMPANY,434234166.0,distribution_expenses
151309,2004.0,183,PACIFIC GAS AND ELECTRIC COMPANY,69593179.0,injuries_and_damages
151380,2004.0,183,PACIFIC GAS AND ELECTRIC COMPANY,110421880.0,transmission_expenses
151399,2005.0,183,PACIFIC GAS AND ELECTRIC COMPANY,450099342.0,distribution_expenses
151414,2005.0,183,PACIFIC GAS AND ELECTRIC COMPANY,61921820.0,injuries_and_damages
151485,2005.0,183,PACIFIC GAS AND ELECTRIC COMPANY,127725019.0,transmission_expenses
151506,2006.0,183,PACIFIC GAS AND ELECTRIC COMPANY,470509516.0,distribution_expenses
151521,2006.0,183,PACIFIC GAS AND ELECTRIC COMPANY,47620854.0,injuries_and_damages
151606,2006.0,183,PACIFIC GAS AND ELECTRIC COMPANY,170137295.0,transmission_expenses
151625,2007.0,183,PACIFIC GAS AND ELECTRIC COMPANY,498388177.0,distribution_expenses
151640,2007.0,183,PACIFIC GAS AND ELECTRIC COMPANY,68890004.0,injuries_and_damages
151718,2007.0,183,PACIFIC GAS AND ELECTRIC COMPANY,176055957.0,transmission_expenses
151738,2008.0,183,PACIFIC GAS AND ELECTRIC COMPANY,532969503.0,distribution_expenses
151753,2008.0,183,PACIFIC GAS AND ELECTRIC COMPANY,59306419.0,injuries_and_damages
151830,2008.0,183,PACIFIC GAS AND ELECTRIC COMPANY,208842255.0,transmission_expenses
151850,2009.0,183,PACIFIC GAS AND ELECTRIC COMPANY,485303652.0,distribution_expenses
151865,2009.0,183,PACIFIC GAS AND ELECTRIC COMPANY,57567250.0,injuries_and_damages
151945,2009.0,183,PACIFIC GAS AND ELECTRIC COMPANY,201451121.0,transmission_expenses
151964,2010.0,183,PACIFIC GAS AND ELECTRIC COMPANY,506219285.0,distribution_expenses
151979,2010.0,183,PACIFIC GAS AND ELECTRIC COMPANY,66259243.0,injuries_and_damages
152058,2010.0,183,PACIFIC GAS AND ELECTRIC COMPANY,208134999.0,transmission_expenses
152078,2011.0,183,PACIFIC GAS AND ELECTRIC COMPANY,600835792.0,distribution_expenses
152093,2011.0,183,PACIFIC GAS AND ELECTRIC COMPANY,81108407.0,injuries_and_damages
152171,2011.0,183,PACIFIC GAS AND ELECTRIC COMPANY,204857909.0,transmission_expenses
152191,2012.0,183,PACIFIC GAS AND ELECTRIC COMPANY,648493139.0,distribution_expenses
152205,2012.0,183,PACIFIC GAS AND ELECTRIC COMPANY,76484172.0,injuries_and_damages
152279,2012.0,183,PACIFIC GAS AND ELECTRIC COMPANY,211157970.0,transmission_expenses
152299,2013.0,183,PACIFIC GAS AND ELECTRIC COMPANY,629019242.0,distribution_expenses
152313,2013.0,183,PACIFIC GAS AND ELECTRIC COMPANY,75257418.0,injuries_and_damages
152386,2013.0,183,PACIFIC GAS AND ELECTRIC COMPANY,227245113.0,transmission_expenses
152406,2014.0,183,PACIFIC GAS AND ELECTRIC COMPANY,675093961.0,distribution_expenses
152420,2014.0,183,PACIFIC GAS AND ELECTRIC COMPANY,96626937.0,injuries_and_damages
152495,2014.0,183,PACIFIC GAS AND ELECTRIC COMPANY,243047577.0,transmission_expenses
152515,2015.0,183,PACIFIC GAS AND ELECTRIC COMPANY,829694498.0,distribution_expenses
152528,2015.0,183,PACIFIC GAS AND ELECTRIC COMPANY,84806973.0,injuries_and_damages
152603,2015.0,183,PACIFIC GAS AND ELECTRIC COMPANY,286712492.0,transmission_expenses
152623,2016.0,183,PACIFIC GAS AND ELECTRIC COMPANY,933330718.0,distribution_expenses
152636,2016.0,183,PACIFIC GAS AND ELECTRIC COMPANY,223742232.0,injuries_and_damages
152721,2016.0,183,PACIFIC GAS AND ELECTRIC COMPANY,296115199.0,transmission_expenses
152741,2017.0,183,PACIFIC GAS AND ELECTRIC COMPANY,726323661.0,distribution_expenses
152754,2017.0,183,PACIFIC GAS AND ELECTRIC COMPANY,190423721.0,injuries_and_damages
152841,2017.0,183,PACIFIC GAS AND ELECTRIC COMPANY,300976272.0,transmission_expenses
152861,2018.0,183,PACIFIC GAS AND ELECTRIC COMPANY,1156968797.0,distribution_expenses
152874,2018.0,183,PACIFIC GAS AND ELECTRIC COMPANY,12202690726.0,injuries_and_damages
152961,2018.0,183,PACIFIC GAS AND ELECTRIC COMPANY,349089746.0,transmission_expenses
152981,2019.0,183,PACIFIC GAS AND ELECTRIC COMPANY,1423755418.0,distribution_expenses
152993,2019.0,183,PACIFIC GAS AND ELECTRIC COMPANY,11371690540.0,injuries_and_damages
153080,2019.0,183,PACIFIC GAS AND ELECTRIC COMPANY,994875874.0,transmission_expenses
153100,2020.0,183,PACIFIC GAS AND ELECTRIC COMPANY,2947567417.0,distribution_expenses
153112,2020.0,183,PACIFIC GAS AND ELECTRIC COMPANY,1198782625.0,injuries_and_damages
153199,2020.0,183,PACIFIC GAS AND ELECTRIC COMPANY,698964989.0,transmission_expenses
153223,2021.0,183,PACIFIC GAS AND ELECTRIC COMPANY,3154064207.0,distribution_expenses
153241,2021.0,183,PACIFIC GAS AND ELECTRIC COMPANY,1781245931.0,injuries_and_damages
153368,2021.0,183,PACIFIC GAS AND ELECTRIC COMPANY,734416802.0,transmission_expenses
159818,1994.0,186,El Paso Electric Company,13641366.0,distribution_expenses
159835,1994.0,186,El Paso Electric Company,5742407.0,injuries_and_damages
159934,1994.0,186,El Paso Electric Company,6978237.0,transmission_expenses
159955,1995.0,186,El Paso Electric Company,13038907.0,distribution_expenses
159972,1995.0,186,El Paso Electric Company,5271108.0,injuries_and_damages
160071,1995.0,186,El Paso Electric Company,6055878.0,transmission_expenses
160092,1996.0,186,El Paso Electric Company,13449702.0,distribution_expenses
160109,1996.0,186,El Paso Electric Company,5458855.0,injuries_and_damages
160208,1996.0,186,El Paso Electric Company,4874625.0,transmission_expenses
160229,1997.0,186,El Paso Electric Company,13022019.0,distribution_expenses
160246,1997.0,186,El Paso Electric Company,4048446.0,injuries_and_damages
160345,1997.0,186,El Paso Electric Company,4696161.0,transmission_expenses
160363,1998.0,186,El Paso Electric Company,13064870.0,distribution_expenses
160373,1998.0,186,El Paso Electric Company,2348433.0,injuries_and_damages
160453,1998.0,186,El Paso Electric Company,3898082.0,transmission_expenses
160472,1999.0,186,El Paso Electric Company,13674871.0,distribution_expenses
160487,1999.0,186,El Paso Electric Company,2189322.0,injuries_and_damages
160585,1999.0,186,El Paso Electric Company,4483641.0,transmission_expenses
160606,2000.0,186,El Paso Electric Company,14761328.0,distribution_expenses
160621,2000.0,186,El Paso Electric Company,2407923.0,injuries_and_damages
160719,2000.0,186,El Paso Electric Company,5454673.0,transmission_expenses
160740,2001.0,186,El Paso Electric Company,15611932.0,distribution_expenses
160755,2001.0,186,El Paso Electric Company,4017058.0,injuries_and_damages
160853,2001.0,186,El Paso Electric Company,6304350.0,transmission_expenses
160874,2002.0,186,El Paso Electric Company,15414090.0,distribution_expenses
160889,2002.0,186,El Paso Electric Company,3850891.0,injuries_and_damages
160987,2002.0,186,El Paso Electric Company,22201018.0,transmission_expenses
161008,2003.0,186,El Paso Electric Company,15104459.0,distribution_expenses
161023,2003.0,186,El Paso Electric Company,8451070.0,injuries_and_damages
161121,2003.0,186,El Paso Electric Company,6441655.0,transmission_expenses
161139,2004.0,186,El Paso Electric Company,15698240.0,distribution_expenses
161150,2004.0,186,El Paso Electric Company,7002620.0,injuries_and_damages
161231,2004.0,186,El Paso Electric Company,6740362.0,transmission_expenses
161247,2005.0,186,El Paso Electric Company,17803333.0,distribution_expenses
161258,2005.0,186,El Paso Electric Company,5420508.0,injuries_and_damages
161338,2005.0,186,El Paso Electric Company,10499330.0,transmission_expenses
161354,2006.0,186,El Paso Electric Company,20756714.0,distribution_expenses
161365,2006.0,186,El Paso Electric Company,6390567.0,injuries_and_damages
161451,2006.0,186,El Paso Electric Company,15611880.0,transmission_expenses
161466,2007.0,186,El Paso Electric Company,18861890.0,distribution_expenses
161477,2007.0,186,El Paso Electric Company,4735707.0,injuries_and_damages
161562,2007.0,186,El Paso Electric Company,16383426.0,transmission_expenses
161577,2008.0,186,El Paso Electric Company,19812186.0,distribution_expenses
161588,2008.0,186,El Paso Electric Company,4214903.0,injuries_and_damages
161672,2008.0,186,El Paso Electric Company,17068713.0,transmission_expenses
161689,2009.0,186,El Paso Electric Company,19066546.0,distribution_expenses
161700,2009.0,186,El Paso Electric Company,4194840.0,injuries_and_damages
161783,2009.0,186,El Paso Electric Company,17213919.0,transmission_expenses
161800,2010.0,186,El Paso Electric Company,19369776.0,distribution_expenses
161810,2010.0,186,El Paso Electric Company,4079658.0,injuries_and_damages
161893,2010.0,186,El Paso Electric Company,15837496.0,transmission_expenses
161909,2011.0,186,El Paso Electric Company,19842031.0,distribution_expenses
161920,2011.0,186,El Paso Electric Company,4477454.0,injuries_and_damages
162003,2011.0,186,El Paso Electric Company,17439197.0,transmission_expenses
162020,2012.0,186,El Paso Electric Company,21004083.0,distribution_expenses
162031,2012.0,186,El Paso Electric Company,4145167.0,injuries_and_damages
162112,2012.0,186,El Paso Electric Company,15620528.0,transmission_expenses
162129,2013.0,186,El Paso Electric Company,21739777.0,distribution_expenses
162140,2013.0,186,El Paso Electric Company,3577666.0,injuries_and_damages
162222,2013.0,186,El Paso Electric Company,16764874.0,transmission_expenses
162238,2014.0,186,El Paso Electric Company,22321324.0,distribution_expenses
162249,2014.0,186,El Paso Electric Company,5359530.0,injuries_and_damages
162332,2014.0,186,El Paso Electric Company,17855417.0,transmission_expenses
162347,2015.0,186,El Paso Electric Company,22881427.0,distribution_expenses
162358,2015.0,186,El Paso Electric Company,4144948.0,injuries_and_damages
162440,2015.0,186,El Paso Electric Company,19119619.0,transmission_expenses
162455,2016.0,186,El Paso Electric Company,22668622.0,distribution_expenses
162466,2016.0,186,El Paso Electric Company,4309021.0,injuries_and_damages
162548,2016.0,186,El Paso Electric Company,20343629.0,transmission_expenses
162563,2017.0,186,El Paso Electric Company,22224374.0,distribution_expenses
162574,2017.0,186,El Paso Electric Company,4594331.0,injuries_and_damages
162655,2017.0,186,El Paso Electric Company,21077539.0,transmission_expenses
162670,2018.0,186,El Paso Electric Company,23313719.0,distribution_expenses
162681,2018.0,186,El Paso Electric Company,4137090.0,injuries_and_damages
162762,2018.0,186,El Paso Electric Company,22364139.0,transmission_expenses
162778,2019.0,186,El Paso Electric Company,25695968.0,distribution_expenses
162789,2019.0,186,El Paso Electric Company,3799548.0,injuries_and_damages
162871,2019.0,186,El Paso Electric Company,22170008.0,transmission_expenses
162887,2020.0,186,El Paso Electric Company,26381814.0,distribution_expenses
162898,2020.0,186,El Paso Electric Company,3644212.0,injuries_and_damages
162980,2020.0,186,El Paso Electric Company,23716836.0,transmission_expenses
163002,2021.0,186,El Paso Electric Company,27677767.0,distribution_expenses
163020,2021.0,186,El Paso Electric Company,4841811.0,injuries_and_damages
163147,2021.0,186,El Paso Electric Company,25086361.0,transmission_expenses
202681,1994.0,205,Public Service Company of Oklahoma,32397045.0,distribution_expenses
202711,1994.0,205,Public Service Company of Oklahoma,4297466.0,injuries_and_damages
202915,1994.0,205,Public Service Company of Oklahoma,6779206.0,transmission_expenses
202957,1995.0,205,Public Service Company of Oklahoma,22735386.0,distribution_expenses
202987,1995.0,205,Public Service Company of Oklahoma,3964746.0,injuries_and_damages
203188,1995.0,205,Public Service Company of Oklahoma,10907499.0,transmission_expenses
203230,1996.0,205,Public Service Company of Oklahoma,23020027.0,distribution_expenses
203266,1996.0,205,Public Service Company of Oklahoma,4241420.0,injuries_and_damages
203500,1996.0,205,Public Service Company of Oklahoma,9736851.0,transmission_expenses
203545,1997.0,205,Public Service Company of Oklahoma,23583124.0,distribution_expenses
203584,1997.0,205,Public Service Company of Oklahoma,2670085.0,injuries_and_damages
203812,1997.0,205,Public Service Company of Oklahoma,9336886.0,transmission_expenses
203857,1998.0,205,Public Service Company of Oklahoma,25952013.0,distribution_expenses
203890,1998.0,205,Public Service Company of Oklahoma,1829477.0,injuries_and_damages
204094,1998.0,205,Public Service Company of Oklahoma,1518012.0,transmission_expenses
204148,1999.0,205,Public Service Company of Oklahoma,27506598.0,distribution_expenses
204193,1999.0,205,Public Service Company of Oklahoma,4822529.0,injuries_and_damages
204475,1999.0,205,Public Service Company of Oklahoma,15556355.0,transmission_expenses
204538,2000.0,205,Public Service Company of Oklahoma,30791183.0,distribution_expenses
204583,2000.0,205,Public Service Company of Oklahoma,4731132.0,injuries_and_damages
204868,2000.0,205,Public Service Company of Oklahoma,11562794.0,transmission_expenses
204931,2001.0,205,Public Service Company of Oklahoma,33101040.0,distribution_expenses
204976,2001.0,205,Public Service Company of Oklahoma,3959484.0,injuries_and_damages
205261,2001.0,205,Public Service Company of Oklahoma,19805309.0,transmission_expenses
205324,2002.0,205,Public Service Company of Oklahoma,36085001.0,distribution_expenses
205369,2002.0,205,Public Service Company of Oklahoma,3224369.0,injuries_and_damages
205654,2002.0,205,Public Service Company of Oklahoma,17117204.0,transmission_expenses
205717,2003.0,205,Public Service Company of Oklahoma,37444321.0,distribution_expenses
205762,2003.0,205,Public Service Company of Oklahoma,4447222.0,injuries_and_damages
206047,2003.0,205,Public Service Company of Oklahoma,13947261.0,transmission_expenses
206107,2004.0,205,Public Service Company of Oklahoma,50724631.0,distribution_expenses
206137,2004.0,205,Public Service Company of Oklahoma,4310468.0,injuries_and_damages
206335,2004.0,205,Public Service Company of Oklahoma,25748908.0,transmission_expenses
206392,2005.0,205,Public Service Company of Oklahoma,48639921.0,distribution_expenses
206422,2005.0,205,Public Service Company of Oklahoma,2828478.0,injuries_and_damages
206620,2005.0,205,Public Service Company of Oklahoma,23002392.0,transmission_expenses
206677,2006.0,205,Public Service Company of Oklahoma,64420520.0,distribution_expenses
206707,2006.0,205,Public Service Company of Oklahoma,2852044.0,injuries_and_damages
206935,2006.0,205,Public Service Company of Oklahoma,20090328.0,transmission_expenses
206989,2007.0,205,Public Service Company of Oklahoma,150733020.0,distribution_expenses
207019,2007.0,205,Public Service Company of Oklahoma,2658479.0,injuries_and_damages
207253,2007.0,205,Public Service Company of Oklahoma,27081834.0,transmission_expenses
207307,2008.0,205,Public Service Company of Oklahoma,2836751.0,distribution_expenses
207337,2008.0,205,Public Service Company of Oklahoma,3755083.0,injuries_and_damages
207571,2008.0,205,Public Service Company of Oklahoma,37660249.0,transmission_expenses
207622,2009.0,205,Public Service Company of Oklahoma,78524592.0,distribution_expenses
207652,2009.0,205,Public Service Company of Oklahoma,2847067.0,injuries_and_damages
207892,2009.0,205,Public Service Company of Oklahoma,37021457.0,transmission_expenses
207946,2010.0,205,Public Service Company of Oklahoma,90675723.0,distribution_expenses
207976,2010.0,205,Public Service Company of Oklahoma,3267665.0,injuries_and_damages
208219,2010.0,205,Public Service Company of Oklahoma,40068345.0,transmission_expenses
208273,2011.0,205,Public Service Company of Oklahoma,78703770.0,distribution_expenses
208303,2011.0,205,Public Service Company of Oklahoma,4704751.0,injuries_and_damages
208543,2011.0,205,Public Service Company of Oklahoma,40774072.0,transmission_expenses
208597,2012.0,205,Public Service Company of Oklahoma,77567080.0,distribution_expenses
208630,2012.0,205,Public Service Company of Oklahoma,3177736.0,injuries_and_damages
208870,2012.0,205,Public Service Company of Oklahoma,56718579.0,transmission_expenses
208924,2013.0,205,Public Service Company of Oklahoma,73807508.0,distribution_expenses
208957,2013.0,205,Public Service Company of Oklahoma,3123334.0,injuries_and_damages
209194,2013.0,205,Public Service Company of Oklahoma,76920782.0,transmission_expenses
209248,2014.0,205,Public Service Company of Oklahoma,68452080.0,distribution_expenses
209278,2014.0,205,Public Service Company of Oklahoma,3490184.0,injuries_and_damages
209518,2014.0,205,Public Service Company of Oklahoma,95265637.0,transmission_expenses
209575,2015.0,205,Public Service Company of Oklahoma,71354854.0,distribution_expenses
209605,2015.0,205,Public Service Company of Oklahoma,3089953.0,injuries_and_damages
209845,2015.0,205,Public Service Company of Oklahoma,100058261.0,transmission_expenses
209905,2016.0,205,Public Service Company of Oklahoma,81311562.0,distribution_expenses
209935,2016.0,205,Public Service Company of Oklahoma,3096883.0,injuries_and_damages
210172,2016.0,205,Public Service Company of Oklahoma,114838501.0,transmission_expenses
210232,2017.0,205,Public Service Company of Oklahoma,97536544.0,distribution_expenses
210262,2017.0,205,Public Service Company of Oklahoma,3073638.0,injuries_and_damages
210502,2017.0,205,Public Service Company of Oklahoma,137833518.0,transmission_expenses
210556,2018.0,205,Public Service Company of Oklahoma,85095711.0,distribution_expenses
210586,2018.0,205,Public Service Company of Oklahoma,2791403.0,injuries_and_damages
210826,2018.0,205,Public Service Company of Oklahoma,166820863.0,transmission_expenses
210880,2019.0,205,Public Service Company of Oklahoma,83336677.0,distribution_expenses
210910,2019.0,205,Public Service Company of Oklahoma,3335893.0,injuries_and_damages
211156,2019.0,205,Public Service Company of Oklahoma,131916333.0,transmission_expenses
211210,2020.0,205,Public Service Company of Oklahoma,82157349.0,distribution_expenses
211240,2020.0,205,Public Service Company of Oklahoma,-496529.0,injuries_and_damages
211486,2020.0,205,Public Service Company of Oklahoma,154816555.0,transmission_expenses
211555,2021.0,205,Public Service Company of Oklahoma,77602676.0,distribution_expenses
211609,2021.0,205,Public Service Company of Oklahoma,3045818.0,injuries_and_damages
211990,2021.0,205,Public Service Company of Oklahoma,182613401.0,transmission_expenses
212052,1994.0,206,Southwestern Electric Power Company,28897147.0,distribution_expenses
212082,1994.0,206,Southwestern Electric Power Company,2882074.0,injuries_and_damages
212286,1994.0,206,Southwestern Electric Power Company,9972532.0,transmission_expenses
212334,1995.0,206,Southwestern Electric Power Company,21717981.0,distribution_expenses
212367,1995.0,206,Southwestern Electric Power Company,2986697.0,injuries_and_damages
212571,1995.0,206,Southwestern Electric Power Company,13733605.0,transmission_expenses
212619,1996.0,206,Southwestern Electric Power Company,20316052.0,distribution_expenses
