,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,distribution_operation_expenses_electric,transmission_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total
98,4447634.0,244723.0,7729.0,3338268.0,11,1995,199673.0,37453048.0,35941622.0,6892333.0,18698677.0,8628897.0,10069780.0,5389147.0,261059.0,5128088.0,223917.0,1139866.0,56822.0,715.2,0.0,134.0,7228772.0,97357472.0,104586244.0,404964.0,510542.0,0.0,915506.0
99,4480908.0,184990.0,8130.0,3434849.0,11,1996,204714.0,40558639.0,39205936.0,6856735.0,21305706.0,10781010.0,10524696.0,5230637.0,542391.0,4688246.0,212952.0,1308628.0,30727.0,715.0,0.0,134.0,7228752.0,103040200.0,110268952.0,579706.0,724062.0,0.0,1303768.0
100,4906290.0,197756.0,7480.0,3556172.0,11,1997,217804.0,40763146.0,39178083.0,7109461.0,25238942.0,10581755.0,14657187.0,6666586.0,543710.0,6122876.0,250898.0,1312254.0,25936.0,715.0,0.0,134.0,7228752.0,103508938.0,110737690.0,748746.0,808436.0,0.0,1557182.0
101,5229573.0,256458.0,7013.0,3505932.0,11,1998,699829.0,36393614.0,34568799.0,4492726.0,20041517.0,9207588.0,10833929.0,8584691.0,255896.0,8328795.0,248193.0,1203067.0,37365.0,1071.6,0.0,156.0,10864527.0,153855777.0,164720304.0,1154928.0,375138.0,0.0,1530066.0
102,5032019.0,287244.0,7085.0,3665492.0,11,1999,731992.0,51351677.0,49716531.0,8005134.0,26778327.0,14048451.0,12729876.0,12266087.0,808596.0,11457491.0,244440.0,1301919.0,8885.0,1071.6,0.0,156.0,10818888.0,154420011.0,165238899.0,1208100.0,1088349.0,0.0,2296449.0
103,4114791.0,321321.0,7016.0,3786454.0,11,2000,1384776.0,28919167.0,28922532.0,7180732.0,29849889.0,9402981.0,20446908.0,20317662.0,664715.0,19652947.0,1398578.0,3661982.0,12549.0,1071.6,0.0,156.0,10818888.0,167341011.0,178159899.0,380436.0,654579.0,0.0,1035015.0
104,4168462.0,288321.0,6374.0,3873767.0,11,2001,903882.0,25037870.0,25038327.0,6964285.0,34506521.0,8923208.0,25583313.0,19331776.0,820507.0,18511269.0,1646953.0,4889672.0,54766.0,1019.7,0.0,225.0,10652448.0,176093931.0,186746379.0,1098027.0,965403.0,0.0,2063430.0
105,7564833.0,255555.0,5091.0,4012399.0,11,2002,1275930.0,28871810.0,28871810.0,7012294.0,33785681.0,11210180.0,22575501.0,22167296.0,895169.0,21272127.0,1696709.0,5041463.0,75755.0,1030.5,0.0,228.0,10652448.0,200266086.0,210918534.0,624660.0,1886565.0,0.0,2511225.0
106,6679242.0,285572.0,5259.0,4173545.0,11,2003,2403622.0,30344653.0,30344653.0,6094168.0,32621085.0,7908849.0,24712236.0,21203578.0,1009790.0,20193788.0,1529376.0,5960005.0,199951.0,1038.84,0.0,231.0,10652448.0,204622647.0,215275095.0,782037.0,2814123.0,0.0,3596160.0
107,6567045.0,256003.0,5786.0,4243907.0,11,2004,2558866.0,29780934.0,29780934.0,6682699.0,30667134.0,10534116.0,20133018.0,21061094.0,1081607.0,19979487.0,2028887.0,4339143.0,92726.0,1038.84,0.0,231.0,10652448.0,204622647.0,215275095.0,763800.0,2794731.0,0.0,3558531.0
108,5908369.0,270588.0,5515.0,4367433.0,11,2005,2188440.0,30965203.0,30965203.0,6378740.0,32627015.0,14354152.0,18272863.0,22520833.0,805027.0,21715806.0,1476208.0,5211247.0,141423.0,1038.84,0.0,231.0,10652448.0,204622647.0,215275095.0,790512.0,2078499.0,0.0,2869011.0
109,5582537.0,246028.0,6332.0,4243888.0,11,2006,1867651.0,30035378.0,30035378.0,9076665.0,28826123.0,9786039.0,19040084.0,22912269.0,963753.0,21948516.0,1687053.0,2906238.0,120115.0,1041.24,0.0,234.0,10652448.0,209212647.0,219865095.0,562284.0,2548050.0,0.0,3110334.0
110,172460.0,6499.0,105.0,165856.0,12,1994,,1137457.0,1104662.0,363984.0,791670.0,485824.0,305846.0,960.0,102.0,858.0,144.0,49243.0,740.0,3.74,0.0,10.0,37966.0,215002.0,252968.0,1480.0,0.0,0.0,1480.0
111,166627.0,6902.0,97.0,159628.0,12,1995,,1161528.0,1144950.0,293515.0,900012.0,559416.0,340596.0,6473.0,3944.0,2529.0,768.0,69574.0,66.0,3.74,0.0,10.0,37966.0,215002.0,252968.0,132.0,4082.0,0.0,4214.0
112,169045.0,6181.0,93.0,162771.0,12,1996,,1344692.0,1329840.0,334997.0,773667.0,471970.0,301697.0,3210.0,1672.0,1538.0,37.0,30926.0,76.0,3.8,0.0,10.0,37966.0,311204.0,349170.0,152.0,1578.0,0.0,1730.0
113,175755.0,5972.0,85.0,169698.0,12,1997,,1675454.0,1660040.0,370066.0,716672.0,428172.0,288500.0,6478.0,5394.0,1084.0,169.0,43456.0,45.0,3.78,0.0,10.0,37966.0,321262.0,359228.0,90.0,2874.0,0.0,2964.0
114,174288.0,6013.0,90.0,168185.0,12,1998,,2438062.0,2421056.0,435142.0,836991.0,523005.0,313986.0,3321.0,2327.0,994.0,,36524.0,66.0,3.78,0.0,10.0,37966.0,321262.0,359228.0,132.0,2588.0,0.0,2720.0
115,177666.0,9921.0,102.0,167643.0,12,1999,,2076694.0,2060856.0,393997.0,774810.0,451802.0,323008.0,4224.0,3064.0,1160.0,,46695.0,72.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,144.0,5998.0,0.0,6142.0
116,177106.0,7391.0,113.0,169602.0,12,2000,,1477906.0,1461237.0,294813.0,1035359.0,671359.0,364000.0,1045.0,57.0,988.0,138.0,56936.0,55.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,110.0,52.0,0.0,162.0
117,170207.0,7061.0,106.0,163040.0,12,2001,3284.0,1627826.0,1605619.0,454135.0,893306.0,549459.0,343847.0,1260.0,623.0,637.0,,48670.0,17.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,34.0,1246.0,0.0,1280.0
118,163741.0,5656.0,91.0,157994.0,12,2002,3158.0,1995366.0,1964036.0,609860.0,954958.0,582538.0,372420.0,8100.0,7413.0,687.0,,60594.0,26.0,3.8,0.0,10.0,37966.0,318562.0,356528.0,52.0,13226.0,0.0,13278.0
119,161386.0,6055.0,68.0,155263.0,12,2003,1768.0,1953595.0,1924305.0,569466.0,651872.0,266545.0,385327.0,1022.0,243.0,779.0,,62588.0,,3.8,0.0,10.0,37966.0,318562.0,356528.0,58.0,416.0,0.0,474.0
120,2662651.0,109091.0,3361.0,2550199.0,13,1994,786505.0,15303154.0,14628216.0,4597555.0,13274023.0,4055265.0,9218758.0,450720.0,403190.0,47530.0,264736.0,1945698.0,7742.0,179.66,0.0,12.0,762158.0,12118292.0,12880450.0,15486.0,797232.0,0.0,812718.0
121,2697588.0,118480.0,3299.0,2575809.0,13,1995,775302.0,15706224.0,15174555.0,4327005.0,14788713.0,4429127.0,10359586.0,376976.0,302055.0,74921.0,382699.0,2838016.0,5346.0,179.66,0.0,12.0,762158.0,12351644.0,13113802.0,10694.0,599180.0,0.0,609874.0
122,2724052.0,98335.0,3200.0,2622517.0,13,1996,700180.0,14436700.0,13859540.0,3928714.0,16851368.0,6616996.0,10234372.0,398251.0,267351.0,130900.0,552710.0,2200995.0,20968.0,179.66,0.0,12.0,762158.0,12502868.0,13265026.0,41936.0,521596.0,0.0,563532.0
123,2762972.0,118703.0,2821.0,2641448.0,13,1997,736367.0,16417317.0,15848878.0,4251753.0,16149216.0,5748092.0,10401124.0,528933.0,398134.0,130799.0,522683.0,2062491.0,28921.0,178.66,0.0,12.0,762158.0,12648388.0,13410546.0,57842.0,772818.0,0.0,830660.0
124,2821591.0,111207.0,2411.0,2707973.0,13,1998,903466.0,16864032.0,16343452.0,5344060.0,14329450.0,4132520.0,10196930.0,435390.0,251832.0,183558.0,443375.0,1493024.0,65816.0,178.66,0.0,12.0,962264.0,12830978.0,13793242.0,131632.0,461828.0,0.0,593460.0
125,2815419.0,-13802.0,2016.0,2827205.0,13,1999,807673.0,19823329.0,19293007.0,7161108.0,14337877.0,5276125.0,9061752.0,423004.0,174089.0,248915.0,507282.0,1250393.0,102641.0,178.66,0.0,12.0,963020.0,12920624.0,13883644.0,205280.0,198738.0,0.0,404018.0
126,944346.0,-8961.0,754.0,952553.0,13,2000,304817.0,11034619.0,10832328.0,3650684.0,5040049.0,1742784.0,3297265.0,117531.0,64061.0,53470.0,155119.0,413086.0,8608.0,178.66,0.0,12.0,963020.0,12920624.0,13883644.0,17216.0,104534.0,0.0,121750.0
127,775677.0,38164.0,1977.0,591978.0,14,1994,976.0,3239827.0,3215731.0,1218086.0,1728572.0,1223105.0,505467.0,441584.0,205611.0,235973.0,13364.0,3018.0,5071.0,558.15,109.52,52.0,717372.0,14648924.0,15366296.0,20174.0,100272.0,0.0,120446.0
128,810770.0,39897.0,2026.0,616577.0,14,1995,4097.0,2985425.0,2960524.0,1253310.0,1624389.0,1145506.0,478883.0,444107.0,200163.0,243944.0,14656.0,47499.0,4970.0,558.15,109.52,52.0,717372.0,14983644.0,15701016.0,19536.0,109220.0,0.0,128756.0
129,838915.0,42617.0,2072.0,627408.0,14,1996,5647.0,3534251.0,3504091.0,1341670.0,1657315.0,1163041.0,494274.0,497630.0,248163.0,249467.0,16289.0,79948.0,753.0,558.15,109.52,52.0,717372.0,15159742.0,15877114.0,20410.0,126464.0,0.0,146874.0
130,845491.0,53676.0,2115.0,628967.0,14,1997,4315.0,7717510.0,7691601.0,1454056.0,1887876.0,1384359.0,503517.0,518248.0,232324.0,285924.0,10822.0,62184.0,3834.0,557.12,53.97,56.0,717372.0,15231932.0,15949304.0,21228.0,133280.0,0.0,154508.0
131,867706.0,46425.0,2085.0,643630.0,14,2000,6441.0,2940542.0,2904306.0,1043354.0,1579444.0,1113301.0,466143.0,347228.0,127891.0,219337.0,24408.0,22665.0,6536.0,613.88,53.98,64.0,3123508.0,55721840.0,58845348.0,19964.0,112684.0,0.0,132648.0
132,871984.0,38306.0,2026.0,645293.0,14,2001,118116.0,3207755.0,3171808.0,1006615.0,2102500.0,1357252.0,745248.0,2014955.0,,2014955.0,52822.0,86014.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,892102.0,40465.0,2173.0,650895.0,14,2002,124289.0,2967111.0,2932608.0,973338.0,2124171.0,1366324.0,757847.0,2288831.0,,2288831.0,39388.0,71141.0,,,,,,,,,,,
134,904135.0,36580.0,1978.0,665643.0,14,2003,123492.0,3733835.0,3696475.0,1113613.0,1942750.0,1389755.0,552995.0,1871685.0,,1871685.0,6132.0,-45539.0,,,,,,,,,,,
135,914763.0,39441.0,2008.0,673049.0,14,2004,127490.0,3621073.0,3597586.0,1141411.0,2097247.0,1438946.0,658301.0,3352104.0,,3352104.0,1954.0,55079.0,,,,,,,,,,,
136,915641.0,43222.0,2034.0,672500.0,14,2005,125273.0,3647823.0,3610662.0,1102765.0,2220438.0,1585066.0,635372.0,3647299.0,,3647299.0,2244.0,-28521.0,,,,,,,,,,,
137,904848.0,44570.0,1973.0,666256.0,14,2006,110082.0,3894625.0,3868878.0,1084003.0,2129083.0,1527616.0,601467.0,3914586.0,,3914586.0,4920.0,-54648.0,,,,,,,,,,,
138,916163.0,44449.0,2165.0,674431.0,14,2007,136292.0,3380517.0,3347834.0,1073140.0,2371426.0,1682771.0,688655.0,5023179.0,,5023179.0,3686.0,-26786.0,,,,,,,,,,,
139,908810.0,43674.0,2161.0,672945.0,14,2008,138385.0,3168565.0,3140958.0,1121082.0,2495508.0,1683721.0,811787.0,5377442.0,,5377442.0,3549.0,73400.0,,,,,,,,,,,
140,895464.0,44601.0,2086.0,662881.0,14,2009,139704.0,3386459.0,3347306.0,1140594.0,2278133.0,1533474.0,744659.0,5934028.0,,5934028.0,8713.0,26114.0,,,,,,,,,,,
141,511302.0,28817.0,323.0,482162.0,15,1994,315.0,1455101.0,1421279.0,35241.0,1047458.0,458275.0,589183.0,54842.0,39135.0,15707.0,3822.0,70927.0,3633.0,137.74,0.0,0.0,918696.0,4088078.0,5006774.0,30838.0,78270.0,576.0,109684.0
142,533803.0,32766.0,297.0,500740.0,15,1995,7330.0,1457146.0,1425249.0,43547.0,1090209.0,494182.0,596027.0,67127.0,53762.0,13365.0,3836.0,70037.0,2323.0,0.0,0.0,0.0,998928.0,4127676.0,5126604.0,26154.0,107524.0,576.0,134254.0
143,546115.0,28132.0,299.0,517684.0,15,1996,14403.0,1988437.0,1959431.0,41365.0,1069950.0,458497.0,611453.0,43791.0,26260.0,17531.0,6652.0,56891.0,6465.0,137.78,0.0,0.0,998928.0,4633526.0,5632454.0,34486.0,52520.0,576.0,87582.0
144,547869.0,33670.0,299.0,513900.0,15,1997,11967.0,1926361.0,1911420.0,36474.0,1135892.0,502592.0,633300.0,92843.0,68355.0,24488.0,7517.0,50597.0,13335.0,137.78,0.0,0.0,1011198.0,4791914.0,5803112.0,48976.0,136710.0,0.0,185686.0
145,551117.0,27022.0,273.0,523822.0,15,1998,11825.0,1700739.0,1683040.0,22243.0,1054388.0,475924.0,578464.0,60832.0,47252.0,13580.0,4004.0,65624.0,4449.0,137.78,0.0,0.0,1010294.0,5366460.0,6376754.0,27160.0,65028.0,0.0,92188.0
146,590580.0,31898.0,245.0,558437.0,15,1999,17475.0,1556996.0,1538399.0,38007.0,1135180.0,498059.0,637121.0,82089.0,66990.0,15099.0,13644.0,89884.0,5336.0,137.78,0.0,0.0,1010294.0,5485910.0,6496204.0,30198.0,81246.0,0.0,111444.0
147,615117.0,34975.0,231.0,579911.0,15,2000,,1616564.0,1604344.0,19974.0,1239293.0,552306.0,686987.0,80447.0,67435.0,13012.0,17441.0,82982.0,3711.0,138.22,0.0,0.0,1016454.0,5825188.0,6841642.0,26024.0,117710.0,0.0,143734.0
148,626923.0,33895.0,234.0,592794.0,15,2001,,1643079.0,1627230.0,39842.0,1403713.0,674911.0,728802.0,89583.0,76086.0,13497.0,16428.0,98262.0,5196.0,137.78,0.0,42.0,1016454.0,6270222.0,7286676.0,26854.0,120438.0,140.0,147432.0
149,658403.0,36940.0,237.0,621226.0,15,2002,-37.0,2419770.0,2408441.0,36208.0,1423057.0,671301.0,751756.0,,,,22546.0,100031.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,753124.0,,,,16,1994,,4540147.0,4539458.0,639925.0,,,,903997.0,833.0,903164.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1016727.0,,,,16,1995,,6532208.0,6532208.0,701305.0,,,,933359.0,11040.0,922319.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1194391.0,,,,16,1996,,5899371.0,5899371.0,724642.0,,,,880095.0,3074.0,877021.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,964038.0,,,,16,1997,,6370040.0,6361935.0,687209.0,,,,857203.0,3340.0,853863.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1054203.0,,,,16,1998,,8106533.0,8104693.0,524199.0,,,,879655.0,1808.0,877847.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1457110.0,,,,16,1999,,6948150.0,6936070.0,662852.0,,,,861936.0,16351.0,845585.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,917023.0,,,,17,1994,,51446.0,51352.0,8804.0,2443.0,436.0,2007.0,407.0,224.0,183.0,,,,28.6,0.0,0.0,444194.0,1720462.0,2164656.0,0.0,0.0,0.0,0.0
157,959514.0,,,,17,1995,,45912.0,45883.0,3777.0,3742.0,-9.0,3751.0,20.0,-5.0,25.0,,,,28.6,0.0,0.0,444194.0,1720462.0,2164656.0,0.0,0.0,0.0,0.0
158,959225.0,,,,17,1996,,115922.0,115874.0,5331.0,2790.0,,2790.0,923.0,,923.0,,,,28.6,0.0,0.0,444194.0,1720462.0,2164656.0,0.0,0.0,0.0,0.0
159,1104120.0,,,,17,1997,,75731.0,75429.0,6053.0,83.0,,83.0,971.0,,971.0,,,,29.0,0.0,0.0,444194.0,1724300.0,2168494.0,0.0,0.0,0.0,0.0
160,1166203.0,5003.0,,,17,1998,,42589.0,42572.0,6099.0,185.0,,185.0,54.0,,54.0,,,,28.6,0.0,0.0,444194.0,1683086.0,2127280.0,0.0,0.0,0.0,0.0
161,1522664.0,5.0,,,17,1999,,88169.0,88164.0,9516.0,,,,62.0,,62.0,,,,28.6,0.0,0.0,444194.0,1683086.0,2127280.0,0.0,0.0,0.0,0.0
162,1868133.0,93102.0,,,17,2000,,102715.0,102415.0,12720.0,,,,,,,,,,28.6,0.0,0.0,444194.0,1683086.0,2127280.0,0.0,0.0,0.0,0.0
163,1217610.0,741.0,,,17,2001,,151406.0,151414.0,9350.0,,,,520.0,,520.0,,,,28.6,0.0,0.0,444194.0,1683086.0,2127280.0,0.0,0.0,0.0,0.0
164,977471.0,,,,17,2002,,177650.0,177651.0,8018.0,,,,164.0,,164.0,,,,28.6,0.0,0.0,444194.0,1683086.0,2127280.0,0.0,0.0,0.0,0.0
165,1077567.0,,,,17,2003,,-27172.0,-27172.0,7018.0,,,,500.0,,500.0,,,,28.6,0.0,0.0,444194.0,1683086.0,2127280.0,0.0,0.0,0.0,0.0
166,907282.0,,,,17,2004,,31060.0,31060.0,10776.0,,,,1625.0,,1625.0,,,,28.6,0.0,0.0,444194.0,1683086.0,2127280.0,0.0,0.0,0.0,0.0
167,1028055.0,,,,17,2005,,22831.0,22831.0,19544.0,,,,81.0,,81.0,,,,28.6,0.0,0.0,411732.0,1781138.0,2192870.0,0.0,0.0,0.0,0.0
168,756848.0,,,,17,2006,,12809.0,12809.0,3971.0,,,,524.0,,524.0,,,,28.6,0.0,0.0,411732.0,1781138.0,2192870.0,0.0,0.0,0.0,0.0
169,2022713.0,8381.0,,113881.0,18,1994,4682.0,3824810.0,3746646.0,758857.0,292121.0,124047.0,168074.0,204931.0,3307.0,201624.0,1094.0,7740.0,,0.4,0.0,0.0,0.0,0.0,0.0,82892.0,188.0,200.0,83280.0
170,2122990.0,13512.0,,107605.0,18,1995,1489.0,4322060.0,4245384.0,1068761.0,212629.0,74365.0,138264.0,274177.0,4065.0,270112.0,1256.0,13593.0,,0.4,0.0,0.0,0.0,0.0,0.0,58838.0,154.0,200.0,59192.0
171,2185932.0,2861.0,,110138.0,18,1996,10.0,4716557.0,4683706.0,846274.0,263999.0,137947.0,126052.0,229899.0,5922.0,223977.0,1710.0,12481.0,,0.4,0.0,0.0,0.0,0.0,0.0,10908.0,200.0,0.0,11108.0
172,2477837.0,8037.0,,108664.0,18,1997,1.0,3850857.0,3817988.0,801384.0,152374.0,81922.0,70452.0,252640.0,3931.0,248709.0,1147.0,8056.0,,0.4,0.0,0.0,0.0,0.0,0.0,768.0,202.0,0.0,970.0
173,2139368.0,5262.0,,98274.0,18,1998,,-624952.0,-650993.0,813812.0,198816.0,102683.0,96133.0,276138.0,4808.0,271330.0,1359.0,20543.0,,0.4,0.0,0.0,0.0,0.0,0.0,638.0,292.0,0.0,930.0
174,2010262.0,-3634.0,,95883.0,18,1999,,2997083.0,2925083.0,1036642.0,143252.0,64899.0,78353.0,316863.0,1607.0,315256.0,-6050.0,7131.0,,0.4,0.0,0.0,0.0,0.0,0.0,976.0,84.0,0.0,1060.0
175,1402011.0,-92886.0,,94068.0,18,2000,1.0,1336352.0,1273567.0,842673.0,220196.0,117021.0,103175.0,316072.0,2786.0,313286.0,4656.0,6776.0,,0.4,0.0,0.0,0.0,0.0,0.0,872.0,-24.0,0.0,848.0
176,1298225.0,3563.0,,74138.0,18,2001,,2520905.0,2469116.0,997386.0,486813.0,112334.0,374479.0,140441.0,4842.0,135599.0,603.0,2272.0,,0.4,0.0,0.0,0.0,0.0,0.0,2850.0,620.0,0.0,3470.0
177,980544.0,5946.0,,,18,2002,,1137896.0,1100457.0,346902.0,226662.0,20216.0,206446.0,119110.0,-296.0,119406.0,852.0,225.0,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1080441.0,,,,18,2003,,525588.0,523112.0,197923.0,97264.0,-4103.0,101367.0,121068.0,6.0,121062.0,,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,908309.0,,,,18,2004,,-518689.0,-520375.0,188386.0,6543.0,4389.0,2154.0,123998.0,8617.0,115381.0,,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1029246.0,,,,18,2005,,-336344.0,-338356.0,266521.0,1508.0,4.0,1504.0,106353.0,2696.0,103657.0,,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5142.0,0.0,5142.0
181,759497.0,,,,18,2006,,4079501.0,4079036.0,473065.0,862.0,414.0,448.0,99936.0,1899.0,98037.0,,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3880.0,0.0,3880.0
182,3579.0,,,,18,2007,,-888743.0,-889135.0,8304.0,,,,77350.0,7.0,77343.0,,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,3535.0,,,,18,2008,,-1010726.0,-1010726.0,23369.0,,,,75034.0,,75034.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,11020248.0,572154.0,19300.0,8723854.0,19,1994,,41214268.0,40664875.0,10912280.0,23029144.0,13364933.0,9664211.0,6264318.0,3481174.0,2783144.0,548644.0,588222.0,195748.0,9564.54,410.4,119.0,22253801.0,343259606.0,366077870.0,711325.0,0.0,0.0,0.0
185,11404420.0,513799.0,20986.0,9283795.0,19,1995,,52113137.0,51554495.0,13487880.0,21323412.0,12356043.0,8967369.0,6072377.0,3170931.0,2901446.0,523300.0,462031.0,183570.0,8426.2,392.48,76.0,15422087.0,311168337.0,327131565.0,688003.0,0.0,0.0,0.0
186,11911687.0,705296.0,21889.0,9438806.0,19,1996,,53877723.0,53144872.0,14058497.0,21182058.0,12345656.0,8836402.0,7610096.0,3332496.0,4277600.0,571856.0,343015.0,164954.0,8506.2,366.36,82.0,15921194.0,335776670.0,351697864.0,0.0,0.0,0.0,0.0
187,11348914.0,686507.0,21984.0,9846124.0,19,1997,884577.0,57842829.0,57469822.0,10258926.0,23400978.0,13644473.0,9756505.0,9308801.0,4026696.0,5282105.0,906530.0,369977.0,303439.0,8512.8,366.36,86.0,16022414.0,353629914.0,369652328.0,0.0,0.0,0.0,0.0
188,12683044.0,858186.0,21617.0,10040393.0,19,1998,1486353.0,52241679.0,51951306.0,18432389.0,23915030.0,14877211.0,9037819.0,11987521.0,4369117.0,7618404.0,893137.0,-809378.0,245013.0,8512.8,366.36,86.0,17551908.0,366938694.0,384490602.0,0.0,0.0,0.0,0.0
189,12403568.0,563322.0,21512.0,10454840.0,19,1999,1905666.0,47309879.0,45014264.0,17911180.0,21328162.0,11962041.0,9366121.0,9793880.0,3730732.0,6063148.0,379725.0,-260334.0,214575.0,8528.8,366.36,86.0,18062962.0,368930908.0,386993870.0,0.0,0.0,0.0,0.0
190,12220048.0,621628.0,18910.0,10535998.0,19,2000,2538800.0,38864230.0,38728664.0,14900715.0,20750410.0,12031910.0,8718500.0,9449893.0,3352412.0,6097481.0,319339.0,-487877.0,164460.0,8528.8,366.36,86.0,18120904.0,384286800.0,402407704.0,0.0,0.0,0.0,0.0
191,12018529.0,524922.0,23125.0,10395544.0,19,2001,2338197.0,34582452.0,34453848.0,15398570.0,22636463.0,12316252.0,10320211.0,20260049.0,3673651.0,16586398.0,396228.0,883947.0,313447.0,8552.4,366.36,86.0,18472818.0,421336046.0,439808864.0,0.0,0.0,0.0,0.0
192,22797964.0,572393.0,57523.0,17274006.0,20,1994,,85923122.0,85027882.0,26365497.0,36883326.0,27576996.0,9306330.0,6166538.0,3863225.0,2303313.0,254552.0,668996.0,37189.0,16517.78,549.92,230736.0,66901433.0,615070385.0,681971818.0,85406.0,2324032.0,0.0,2409438.0
193,22993049.0,843912.0,51010.0,17594558.0,20,1995,,116260938.0,115676719.0,36722217.0,42206951.0,31203593.0,11003358.0,7964834.0,4940799.0,3024035.0,666182.0,1310819.0,29916.0,5318.66,199.26,153838.0,33589448.0,344800288.0,378389736.0,59832.0,1818858.0,0.0,1878690.0
194,24209817.0,1100315.0,59013.0,17536491.0,20,1996,111.0,76302901.0,75834319.0,19583134.0,40974640.0,28356542.0,12618098.0,13684723.0,10403429.0,3281294.0,698974.0,1872096.0,22987.0,5349.06,199.26,154792.0,34257194.0,358088956.0,392346150.0,45972.0,2171608.0,0.0,2217580.0
195,24209817.0,1100315.0,59013.0,17536491.0,20,1997,111.0,76302901.0,75834319.0,19583134.0,40974640.0,28356542.0,12618098.0,13684723.0,10403429.0,3281294.0,698974.0,1872096.0,22987.0,5349.06,199.26,154792.0,34257194.0,358088956.0,392346150.0,45972.0,2171608.0,0.0,2217580.0
196,35394138.0,1069283.0,44740.0,18021714.0,20,1998,,86538351.0,85818465.0,20428877.0,56974573.0,43904228.0,13070345.0,14088686.0,9852406.0,4236280.0,558070.0,2418758.0,4593.0,5322.0,138.0,232188.0,53031651.0,559295781.0,612327432.0,13779.0,3918807.0,0.0,3932586.0
197,26040108.0,1178636.0,60366.0,18215454.0,20,1999,324.0,86765957.0,85917588.0,25692502.0,57583238.0,38454990.0,19128248.0,15252860.0,9909825.0,5343035.0,1252427.0,2588547.0,3878.0,7532.1,324.93,372.0,41724297.0,402001071.0,443725368.0,11634.0,7402857.0,0.0,7414491.0
198,19185708.0,1037047.0,51218.0,17986704.0,20,2000,6.0,71635035.0,71115850.0,25365371.0,50311465.0,39617517.0,10693948.0,18076879.0,9197747.0,8879132.0,26133.0,1407122.0,17102.0,6690.62,272.46000000000004,381.0,41736578.0,409676098.0,451412676.0,50577.0,8792388.0,0.0,8842965.0
199,17181924.0,860214.0,56233.0,16203856.0,20,2001,,47579014.0,47333426.0,17950455.0,54549387.0,38681921.0,15867466.0,17155448.0,7965868.0,9189580.0,1137178.0,2297575.0,1553.0,6690.62,272.46000000000004,381.0,41982355.0,424488053.0,466470408.0,3075.0,8599597.0,0.0,8602672.0
200,17447602.0,768096.0,39983.0,16577795.0,20,2002,,46025110.0,45667963.0,12010673.0,51541977.0,39994247.0,11547730.0,16234619.0,5883043.0,10351576.0,998957.0,1439808.0,447.0,4855.23,161.13,372.0,41697222.0,466255086.0,507952308.0,1026.0,4815096.0,0.0,4816122.0
201,16755320.0,500510.0,35684.0,16157210.0,20,2003,,58861275.0,58545686.0,15094757.0,58655731.0,44466564.0,14189167.0,10190424.0,5609453.0,4580971.0,2119588.0,1476589.0,17949.0,4855.23,161.13,372.0,42382452.0,480800901.0,523183353.0,1455.0,6356862.0,0.0,6358317.0
202,15564224.0,371250.0,35051.0,15095205.0,20,2004,,49598951.0,49290461.0,13521709.0,57612524.0,43526155.0,14086369.0,9771166.0,4643520.0,5127646.0,1863668.0,1332016.0,36791.0,4855.23,161.13,372.0,42382452.0,480800901.0,523183353.0,92616.0,5289150.0,0.0,5381766.0
